orf_name,hours,N,cs_mean,cs_median,cs_std,p
"BFC1000",0,2,0.0483440644121307,0.0483440644121307,0.00014143017452683,0.00657894736842105
"BFC1001",0,8,0.0794536533087032,0.0744341077729163,0.0171585502282456,0.00657894736842105
"BFC1002",0,7,0.11274198135252,0.110208406923349,0.00857848169882282,0.00657894736842105
"BFC1003",0,8,0.146483362760024,0.145877627936859,0.0260756983575323,0.00657894736842105
"BFC1004",0,7,0.158751550590107,0.161226227646892,0.0174429927701046,0.00657894736842105
"BFC1005",0,8,0.161084012524238,0.162719680613006,0.0141921214796462,0.00657894736842105
"BFC1006",0,8,0.165428860099499,0.162691396613935,0.0145563241697331,0.00657894736842105
"BFC1007",0,7,0.155721486135047,0.157454839579401,0.00835097024630399,0.00657894736842105
"BFC1008",0,8,0.175128114035757,0.168757235093218,0.0168196405330047,0.00657894736842105
"BFC1009",0,8,0.168520563050932,0.165384343857925,0.0229322862330931,0.00657894736842105
"BFC101",0,8,0.108841842822371,0.105470964263653,0.0142034486106804,0.00657894736842105
"BFC1010",0,8,0.159669954656168,0.159610715315838,0.0223073039017488,0.00657894736842105
"BFC1011",0,8,0.165045080459675,0.168645746672866,0.012825278692475,0.00657894736842105
"BFC1012",0,8,0.173721202597085,0.175952884695095,0.0119474509443447,0.00657894736842105
"BFC1013",0,8,0.197884003562465,0.198468383708659,0.0211641159063484,0.00657894736842105
"BFC1016",0,5,0.0504203251178242,0.0517110266159696,0.00484333949691286,0.00657894736842105
"BFC1017",0,6,0.0672175127535574,0.068251443264157,0.0216405239980556,0.00657894736842105
"BFC1018",0,8,0.094849431077929,0.100290997236666,0.0187249734686827,0.00657894736842105
"BFC1019",0,6,0.131832738843126,0.129841115351969,0.00576869529875039,0.00657894736842105
"BFC102",0,8,0.104025994864555,0.106622596021812,0.012852367715926,0.00657894736842105
"BFC1020",0,8,0.146225887872436,0.150541631961863,0.0198559142794064,0.00657894736842105
"BFC1021",0,7,0.161523995924179,0.162044250545341,0.00894344675779215,0.00657894736842105
"BFC1022",0,8,0.156446029370981,0.16081415030531,0.0193945353688705,0.00657894736842105
"BFC1023",0,8,0.152587135040884,0.15383661890198,0.013471002161212,0.00657894736842105
"BFC1024",0,8,0.166744145354742,0.165920123719508,0.0134197828492941,0.00657894736842105
"BFC1025",0,7,0.159673414676923,0.159460288255136,0.00707778873596837,0.00657894736842105
"BFC1026",0,8,0.145579261541023,0.144676724260301,0.0135554284734033,0.00657894736842105
"BFC1027",0,6,0.141832324228615,0.142387801392341,0.00682011175736203,0.00657894736842105
"BFC1028",0,8,0.15958386890939,0.15714878653385,0.0120793933167923,0.00657894736842105
"BFC1029",0,8,0.183226657414529,0.179789458161743,0.0277259755412536,0.00657894736842105
"BFC103",0,8,0.110623032511576,0.110570461639696,0.00984593565464851,0.00657894736842105
"BFC1032",0,2,0.0434061722663573,0.0434061722663573,0.00267843702580218,0.00657894736842105
"BFC1033",0,5,0.058396681129766,0.0531282768262845,0.028493107164095,0.00657894736842105
"BFC1034",0,7,0.0981144663071968,0.0985093972780298,0.011880106273677,0.00657894736842105
"BFC1035",0,8,0.10987873683058,0.105256361924207,0.0255832977906862,0.00657894736842105
"BFC1036",0,7,0.138057985503095,0.14224440458551,0.0161556148219056,0.00657894736842105
"BFC1037",0,8,0.138708696665169,0.145130609585714,0.0278366084421385,0.00657894736842105
