16,13,18,1.3503,100,0,0,1e+05,0,0,1e+05
18,13,13,1.0136,20.748,79252,79831,1e+05,93715,93756,1e+05
18,13,14,1.1335,100,0,0,1e+05,1,1,1e+05
18,13,16,1.2302,100,0,0,1e+05,0,0,1e+05
18,13,17,1.3116,100,0,0,1e+05,0,0,1e+05
18,13,18,1.3503,100,0,0,1e+05,0,0,1e+05
20,13,13,1.0136,23.647,76353,76964,1e+05,92523,92569,1e+05
20,13,14,1.1335,100,0,0,1e+05,0,0,1e+05
20,13,16,1.2302,100,0,0,1e+05,0,0,1e+05
20,13,17,1.3116,100,0,0,1e+05,0,0,1e+05
20,13,18,1.3503,100,0,0,1e+05,0,0,1e+05
2,14,13,0.90719,1.745,98255,99979,1e+05,59826,99894,1e+05
2,14,14,1.0134,0.242,99758,99829,1e+05,97168,97568,1e+05
2,14,16,1.0994,2.091,97909,97910,1e+05,55122,55187,1e+05
2,14,17,1.172,19.877,80123,80123,1e+05,6903,6909,1e+05
2,14,18,1.2065,40.423,59577,59577,1e+05,1359,1359,1e+05
4,14,13,0.90719,52.261,47739,99998,1e+05,23434,99996,1e+05
4,14,14,1.0134,0.763,99237,99279,1e+05,97312,97573,1e+05
4,14,16,1.0994,53.541,46459,46460,1e+05,22716,22718,1e+05
4,14,17,1.172,98.524,1476,1476,1e+05,301,301,1e+05
4,14,18,1.2065,99.878,122,122,1e+05,13,13,1e+05
6,14,13,0.90719,90.629,9371,1e+05,1e+05,6720,1e+05,1e+05
6,14,14,1.0134,2.272,97728,97838,1e+05,96756,96929,1e+05
6,14,16,1.0994,91.374,8626,8626,1e+05,6234,6234,1e+05
6,14,17,1.172,99.989,11,11,1e+05,5,5,1e+05
6,14,18,1.2065,100,0,0,1e+05,0,0,1e+05
8,14,13,0.90719,98.879,1121,1e+05,1e+05,1558,1e+05,1e+05
8,14,14,1.0134,4.855,95145,95339,1e+05,96310,96443,1e+05
8,14,16,1.0994,99.02,980,980,1e+05,1398,1398,1e+05
8,14,17,1.172,100,0,0,1e+05,0,0,1e+05
8,14,18,1.2065,100,0,0,1e+05,0,0,1e+05
10,14,13,0.90719,99.873,127,1e+05,1e+05,402,1e+05,1e+05
10,14,14,1.0134,8.14,91860,92148,1e+05,95714,95809,1e+05
10,14,16,1.0994,99.907,93,93,1e+05,326,326,1e+05
10,14,17,1.172,100,0,0,1e+05,0,0,1e+05
10,14,18,1.2065,100,0,0,1e+05,0,0,1e+05
12,14,13,0.90719,99.989,11,1e+05,1e+05,74,1e+05,1e+05
12,14,14,1.0134,11.516,88484,88841,1e+05,95349,95429,1e+05
12,14,16,1.0994,99.984,16,16,1e+05,72,72,1e+05
12,14,17,1.172,100,0,0,1e+05,0,0,1e+05
12,14,18,1.2065,100,0,0,1e+05,0,0,1e+05
14,14,13,0.90719,99.996,4,1e+05,1e+05,20,1e+05,1e+05
14,14,14,1.0134,14.562,85438,85853,1e+05,94710,94766,1e+05
14,14,16,1.0994,99.998,2,2,1e+05,12,12,1e+05
14,14,17,1.172,100,0,0,1e+05,0,0,1e+05
14,14,18,1.2065,100,0,0,1e+05,0,0,1e+05
16,14,13,0.90719,100,0,1e+05,1e+05,3,1e+05,1e+05
16,14,14,1.0134,17.888,82112,82603,1e+05,94220,94284,1e+05
16,14,16,1.0994,100,0,0,1e+05,2,2,1e+05
16,14,17,1.172,100,0,0,1e+05,0,0,1e+05
16,14,18,1.2065,100,0,0,1e+05,0,0,1e+05
18,14,13,0.90719,100,0,1e+05,1e+05,0,1e+05,1e+05
18,14,14,1.0134,21.941,78059,78528,1e+05,93120,93180,1e+05
18,14,16,1.0994,100,0,0,1e+05,2,2,1e+05
18,14,17,1.172,100,0,0,1e+05,0,0,1e+05
18,14,18,1.2065,100,0,0,1e+05,0,0,1e+05
20,14,13,0.90719,100,0,1e+05,1e+05,0,1e+05,1e+05
20,14,14,1.0134,24.043,75957,76453,1e+05,93000,93041,1e+05
20,14,16,1.0994,100,0,0,1e+05,0,0,1e+05
20,14,17,1.172,100,0,0,1e+05,0,0,1e+05
20,14,18,1.2065,100,0,0,1e+05,0,0,1e+05
2,16,13,0.83493,38.195,61805,1e+05,1e+05,3797,99974,1e+05
2,16,14,0.93235,0.576,99424,99965,1e+05,73740,99816,1e+05
2,16,16,1.011,0.36,99640,99711,1e+05,97136,97673,1e+05
2,16,17,1.0774,2.283,97717,97722,1e+05,70292,70382,1e+05
2,16,18,1.1092,7.313,92687,92687,1e+05,38280,38328,1e+05
4,16,13,0.83493,99.484,516,1e+05,1e+05,104,1e+05,1e+05
4,16,14,0.93235,30.884,69116,99999,1e+05,42654,99993,1e+05
4,16,16,1.011,0.743,99257,99326,1e+05,97059,97430,1e+05
4,16,17,1.0774,35.027,64973,64974,1e+05,37360,37365,1e+05
4,16,18,1.1092,74.466,25534,25534,1e+05,8383,8383,1e+05
6,16,13,0.83493,99.998,2,1e+05,1e+05,2,1e+05,1e+05
6,16,14,0.93235,74.256,25744,99999,1e+05,22885,99999,1e+05
6,16,16,1.011,2.424,97576,97772,1e+05,96968,97240,1e+05
6,16,17,1.0774,80.928,19072,19072,1e+05,16194,16194,1e+05
6,16,18,1.1092,98.421,1579,1579,1e+05,1200,1200,1e+05
8,16,13,0.83493,100,0,1e+05,1e+05,0,1e+05,1e+05
8,16,14,0.93235,91.785,8215,1e+05,1e+05,11054,1e+05,1e+05
8,16,16,1.011,4.909,95091,95436,1e+05,96712,96898,1e+05
8,16,17,1.0774,96.024,3976,3976,1e+05,6063,6063,1e+05
8,16,18,1.1092,99.914,86,86,1e+05,148,148,1e+05
10,16,13,0.83493,100,0,1e+05,1e+05,0,1e+05,1e+05
10,16,14,0.93235,97.347,2653,99999,1e+05,5138,99999,1e+05
10,16,16,1.011,7.929,92071,92520,1e+05,96164,96319,1e+05
10,16,17,1.0774,99.152,848,848,1e+05,2150,2150,1e+05
10,16,18,1.1092,99.995,5,5,1e+05,13,13,1e+05
12,16,13,0.83493,100,0,1e+05,1e+05,0,1e+05,1e+05
12,16,14,0.93235,99.259,741,1e+05,1e+05,2333,1e+05,1e+05
12,16,16,1.011,11.416,88584,89175,1e+05,95635,95788,1e+05
12,16,17,1.0774,99.823,177,177,1e+05,698,698,1e+05
12,16,18,1.1092,99.999,1,1,1e+05,3,3,1e+05
14,16,13,0.83493,100,0,1e+05,1e+05,0,1e+05,1e+05
14,16,14,0.93235,99.787,213,1e+05,1e+05,966,1e+05,1e+05
14,16,16,1.011,14.555,85445,86132,1e+05,95114,95228,1e+05
14,16,17,1.0774,99.979,21,21,1e+05,218,218,1e+05
14,16,18,1.1092,100,0,0,1e+05,0,0,1e+05
16,16,13,0.83493,100,0,1e+05,1e+05,0,1e+05,1e+05
16,16,14,0.93235,99.943,57,1e+05,1e+05,409,1e+05,1e+05
16,16,16,1.011,17.847,82153,82899,1e+05,94598,94687,1e+05
16,16,17,1.0774,99.994,6,6,1e+05,65,65,1e+05
16,16,18,1.1092,100,0,0,1e+05,0,0,1e+05
18,16,13,0.83493,100,0,1e+05,1e+05,0,1e+05,1e+05
18,16,14,0.93235,99.983,17,1e+05,1e+05,167,1e+05,1e+05
18,16,16,1.011,20.743,79257,80034,1e+05,94313,94394,1e+05
18,16,17,1.0774,99.999,1,1,1e+05,16,16,1e+05
18,16,18,1.1092,100,0,0,1e+05,0,0,1e+05
20,16,13,0.83493,100,0,1e+05,1e+05,0,1e+05,1e+05
20,16,14,0.93235,99.994,6,1e+05,1e+05,56,1e+05,1e+05
20,16,16,1.011,23.572,76428,77256,1e+05,93590,93671,1e+05
20,16,17,1.0774,100,0,0,1e+05,3,3,1e+05
20,16,18,1.1092,100,0,0,1e+05,0,0,1e+05
2,17,13,0.7844,87.526,12474,1e+05,1e+05,352,1e+05,1e+05
2,17,14,0.87573,12.973,87027,1e+05,1e+05,21211,99956,1e+05
2,17,16,0.94936,0.341,99659,99955,1e+05,89742,99816,1e+05
2,17,17,1.0116,0.22,99780,99841,1e+05,97736,98137,1e+05
2,17,18,1.0415,0.564,99436,99469,1e+05,92961,93085,1e+05
4,17,13,0.7844,99.991,9,1e+05,1e+05,4,1e+05,1e+05
4,17,14,0.87573,91.745,8255,1e+05,1e+05,2239,1e+05,1e+05
4,17,16,0.94936,10.998,89002,99993,1e+05,68711,99980,1e+05
4,17,17,1.0116,0.506,99494,99535,1e+05,97595,97871,1e+05
4,17,18,1.0415,4.882,95118,95120,1e+05,83686,83713,1e+05
6,17,13,0.7844,100,0,1e+05,1e+05,0,1e+05,1e+05
6,17,14,0.87573,99.704,296,1e+05,1e+05,211,1e+05,1e+05
6,17,16,0.94936,42.579,57421,99996,1e+05,50998,99996,1e+05
6,17,17,1.0116,2.284,97716,97859,1e+05,96767,96983,1e+05
6,17,18,1.0415,22.125,77875,77884,1e+05,72788,72798,1e+05
8,17,13,0.7844,100,0,1e+05,1e+05,0,1e+05,1e+05
8,17,14,0.87573,99.985,15,1e+05,1e+05,19,1e+05,1e+05
8,17,16,0.94936,69.07,30930,99998,1e+05,35201,99999,1e+05
8,17,17,1.0116,4.81,95190,95425,1e+05,96237,96413,1e+05
8,17,18,1.0415,43.579,56421,56422,1e+05,60808,60808,1e+05
10,17,13,0.7844,100,0,1e+05,1e+05,0,1e+05,1e+05
10,17,14,0.87573,99.999,1,1e+05,1e+05,1,1e+05,1e+05
10,17,16,0.94936,84.991,15009,1e+05,1e+05,23297,1e+05,1e+05
10,17,17,1.0116,8.146,91854,92147,1e+05,95476,95591,1e+05
10,17,18,1.0415,61.805,38195,38198,1e+05,50447,50447,1e+05
12,17,13,0.7844,100,0,1e+05,1e+05,0,1e+05,1e+05
12,17,14,0.87573,99.999,1,1e+05,1e+05,2,1e+05,1e+05
12,17,16,0.94936,92.958,7042,1e+05,1e+05,15450,1e+05,1e+05
12,17,17,1.0116,11.245,88755,89156,1e+05,95105,95198,1e+05
12,17,18,1.0415,74.958,25042,25043,1e+05,40749,40750,1e+05
14,17,13,0.7844,100,0,1e+05,1e+05,0,1e+05,1e+05
14,17,14,0.87573,100,0,1e+05,1e+05,0,1e+05,1e+05
14,17,16,0.94936,96.966,3034,1e+05,1e+05,9152,1e+05,1e+05
14,17,17,1.0116,14.603,85397,85804,1e+05,94512,94583,1e+05
14,17,18,1.0415,83.732,16268,16268,1e+05,33312,33312,1e+05
16,17,13,0.7844,100,0,1e+05,1e+05,0,1e+05,1e+05
16,17,14,0.87573,100,0,1e+05,1e+05,0,1e+05,1e+05
16,17,16,0.94936,98.615,1385,1e+05,1e+05,5903,1e+05,1e+05
16,17,17,1.0116,18.191,81809,82288,1e+05,93886,93945,1e+05
16,17,18,1.0415,89.87,10130,10131,1e+05,26185,26185,1e+05
18,17,13,0.7844,100,0,1e+05,1e+05,0,1e+05,1e+05
18,17,14,0.87573,100,0,1e+05,1e+05,0,1e+05,1e+05
18,17,16,0.94936,99.396,604,1e+05,1e+05,3387,1e+05,1e+05
18,17,17,1.0116,21.593,78407,78891,1e+05,93060,93104,1e+05
18,17,18,1.0415,93.517,6483,6483,1e+05,20067,20067,1e+05
20,17,13,0.7844,100,0,1e+05,1e+05,0,1e+05,1e+05
20,17,14,0.87573,100,0,1e+05,1e+05,0,1e+05,1e+05
20,17,16,0.94936,99.734,266,1e+05,1e+05,1931,1e+05,1e+05
20,17,17,1.0116,24.045,75955,76469,1e+05,92701,92750,1e+05
20,17,18,1.0415,95.909,4091,4091,1e+05,15673,15673,1e+05
2,18,13,0.76078,97.509,2491,1e+05,1e+05,79,1e+05,1e+05
2,18,14,0.84939,41.162,58838,1e+05,1e+05,5198,99976,1e+05
2,18,16,0.92091,2.115,97885,99983,1e+05,58551,99907,1e+05
2,18,17,0.98138,0.187,99813,99904,1e+05,95821,99172,1e+05
2,18,18,1.01,0.267,99733,99756,1e+05,97133,97623,1e+05
4,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
4,18,14,0.84939,98.985,1015,1e+05,1e+05,180,1e+05,1e+05
4,18,16,0.92091,48.549,51451,99999,1e+05,24403,99998,1e+05
4,18,17,0.98138,1.764,98236,99890,1e+05,92274,99560,1e+05
4,18,18,1.01,0.637,99363,99425,1e+05,97186,97636,1e+05
6,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
6,18,14,0.84939,99.994,6,1e+05,1e+05,6,1e+05,1e+05
6,18,16,0.92091,88.532,11468,99999,1e+05,8745,99999,1e+05
6,18,17,0.98138,8.233,91767,99825,1e+05,89378,99726,1e+05
6,18,18,1.01,2.237,97763,97964,1e+05,96727,97066,1e+05
8,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
8,18,14,0.84939,100,0,1e+05,1e+05,0,1e+05,1e+05
8,18,16,0.92091,98.11,1890,1e+05,1e+05,2576,1e+05,1e+05
8,18,17,0.98138,15.918,84082,99711,1e+05,86957,99786,1e+05
8,18,18,1.01,5.012,94988,95389,1e+05,96253,96537,1e+05
10,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
10,18,14,0.84939,100,0,1e+05,1e+05,0,1e+05,1e+05
10,18,16,0.92091,99.66,340,1e+05,1e+05,782,1e+05,1e+05
10,18,17,0.98138,23.592,76408,99705,1e+05,84908,99863,1e+05
10,18,18,1.01,7.912,92088,92671,1e+05,95871,96099,1e+05
12,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
12,18,14,0.84939,100,0,1e+05,1e+05,0,1e+05,1e+05
12,18,16,0.92091,99.939,61,1e+05,1e+05,203,1e+05,1e+05
12,18,17,0.98138,31.914,68086,99657,1e+05,82404,99900,1e+05
12,18,18,1.01,11.088,88912,89629,1e+05,95323,95522,1e+05
14,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
14,18,14,0.84939,100,0,1e+05,1e+05,0,1e+05,1e+05
14,18,16,0.92091,99.991,9,1e+05,1e+05,53,1e+05,1e+05
14,18,17,0.98138,39.281,60719,99690,1e+05,78771,99923,1e+05
14,18,18,1.01,14.959,85041,85878,1e+05,94752,94910,1e+05
16,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
16,18,14,0.84939,100,0,1e+05,1e+05,0,1e+05,1e+05
16,18,16,0.92091,99.998,2,1e+05,1e+05,10,1e+05,1e+05
16,18,17,0.98138,45.66,54340,99744,1e+05,76493,99958,1e+05
16,18,18,1.01,17.847,82153,83053,1e+05,94300,94432,1e+05
18,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
18,18,14,0.84939,100,0,1e+05,1e+05,0,1e+05,1e+05
18,18,16,0.92091,100,0,1e+05,1e+05,7,1e+05,1e+05
18,18,17,0.98138,51.932,48068,99733,1e+05,73040,99958,1e+05
18,18,18,1.01,20.698,79302,80257,1e+05,93599,93728,1e+05
20,18,13,0.76078,100,0,1e+05,1e+05,0,1e+05,1e+05
20,18,14,0.84939,100,0,1e+05,1e+05,0,1e+05,1e+05
20,18,16,0.92091,100,0,1e+05,1e+05,1,1e+05,1e+05
20,18,17,0.98138,56.272,43728,99780,1e+05,70507,99965,1e+05
20,18,18,1.01,23.598,76402,77381,1e+05,93212,93308,1e+05
