"orf_name","hours","es","p"
"BFC933",9,-0.46873535903904584,0.003289473684210526
"BFC568",10,-0.35200050379349457,0.003289473684210526
"BFC51",14,-0.15446558237357344,0.003289473684210526
"BFC251",10,-0.4408154354021232,0.003289473684210526
"BFC470",0,-0.8939546784882401,0.003289473684210526
"BFC968",8,-0.6526523798628464,0.003289473684210526
"BFC342",13,-0.22051165788106997,0.003289473684210526
"BFC673",9,-0.49732351312627265,0.003289473684210526
"BFC823",0,-0.8567332594510716,0.003289473684210526
"BFC340",9,-0.4941506323920529,0.003289473684210526
"BFC784",11,-0.41300285722366525,0.003289473684210526
"BFC979",14,-0.10477327188881302,0.003289473684210526
"BFC1028",10,-0.4651206732536366,0.003289473684210526
"BFC201",0,-0.8173556615798947,0.003289473684210526
"BFC323",11,-0.3708897694653469,0.003289473684210526
"BFC837",13,-0.3062356134487797,0.003289473684210526
"BFC704",8,-0.5936371451713969,0.003289473684210526
"BFC1118",13,-0.19830098363024506,0.003289473684210526
"BFC555",0,-0.8066687394401062,0.003289473684210526
"BFC1024",14,-0.09217194172731269,0.003289473684210526
"BFC1116",9,-0.4666541539264828,0.003289473684210526
"BFC522",11,-0.3696572415406425,0.003289473684210526
"BFC864",10,-0.4162423834161021,0.003289473684210526
"BFC257",8,-0.6076590688645227,0.003289473684210526
"BFC804",14,-0.17417055491105082,0.003289473684210526
"BFC1099",11,-0.3261393584025176,0.003289473684210526
"BFC575",13,-0.23790201926609889,0.003289473684210526
"BFC97",9,-0.5770009483492454,0.003289473684210526
"BFC600",10,-0.36629798640461675,0.003289473684210526
"BFC1033",8,-0.6053225626233429,0.003289473684210526
"BFC542",14,-0.1489848582115434,0.003289473684210526
"BFC284",10,-0.48920842663840847,0.003289473684210526
"BFC1000",9,-0.5556967292844897,0.003289473684210526
"BFC404",13,-0.28056543490197816,0.003289473684210526
"BFC706",9,-0.4737704017531307,0.003289473684210526
"BFC859",0,-0.9464581723777231,0.003289473684210526
"BFC280",14,-0.09115193164140223,0.003289473684210526
"BFC402",9,-0.5917863203116174,0.003289473684210526
"BFC819",11,-0.41120287797446564,0.003289473684210526
"BFC1060",10,-0.48058383050986153,0.003289473684210526
"BFC234",0,-0.8437078970517418,0.003289473684210526
"BFC357",11,-0.3695499048427967,0.003289473684210526
"BFC87",13,-0.1802345201672576,0.003289473684210526
"BFC737",8,-0.592763930530217,0.003289473684210526
"BFC139",13,-0.1845025773161274,0.003289473684210526
"BFC59",0,-0.9063656120519853,0.003289473684210526
"BFC137",9,-0.4150937200554028,0.003289473684210526
"BFC555",11,-0.3352796144484921,0.003289473684210526
"BFC897",10,-0.3484206284943324,0.003289473684210526
"BFC29",8,-0.6517637801959799,0.003289473684210526
"BFC1008",0,-0.8250411756550436,0.003289473684210526
"BFC837",14,-0.20994458149580086,0.003289473684210526
"BFC119",11,-0.2740891686628709,0.003289473684210526
"BFC608",13,-0.22551695474132294,0.003289473684210526
"BFC504",8,-0.5844015267249263,0.003289473684210526
"BFC634",10,-0.46785119308824585,0.003289473684210526
"BFC1066",8,-0.6037090740844235,0.003289473684210526
"BFC575",14,-0.15167665489057924,0.003289473684210526
"BFC317",10,-0.4547690257085881,0.003289473684210526
"BFC437",13,-0.2382578898135329,0.003289473684210526
"BFC739",9,-0.4871823807994925,0.003289473684210526
"BFC891",0,-0.9369128788008155,0.003289473684210526
"BFC435",9,-0.5607315576533946,0.003289473684210526
"BFC851",11,-0.36324054135683737,0.003289473684210526
"BFC1093",10,-0.46962454949715415,0.003289473684210526
"BFC267",0,-0.8406998064591229,0.003289473684210526
"BFC419",11,-0.4315192635062586,0.003289473684210526
"BFC902",13,-0.19927001410360257,0.003289473684210526
"BFC800",8,-0.611391564842727,0.003289473684210526
"BFC177",13,-0.24364446810335083,0.003289473684210526
"BFC506",9,-0.5240912925439245,0.003289473684210526
"BFC622",0,-0.9490629576695608,0.003289473684210526
"BFC109",14,-0.16090474402024668,0.003289473684210526
"BFC173",9,-0.48636469258789816,0.003289473684210526
"BFC59",11,-0.3958803543499383,0.003289473684210526
"BFC93",10,-0.4703235159228223,0.003289473684210526
"BFC323",8,-0.5950427222631394,0.003289473684210526
"BFC1040",0,-0.8538189123140012,0.003289473684210526
"BFC87",14,-0.12006699433444212,0.003289473684210526
"BFC155",11,-0.30406162339089415,0.003289473684210526
"BFC642",13,-0.16460613535592072,0.003289473684210526
"BFC537",8,-0.5462683360986618,0.003289473684210526
"BFC67",10,-0.504224859201887,0.003289473684210526
"BFC1099",8,-0.5547311723840423,0.003289473684210526
"BFC608",14,-0.129294319441579,0.003289473684210526
"BFC353",10,-0.48419737997816026,0.003289473684210526
"BFC470",13,-0.1987757968744699,0.003289473684210526
"BFC802",9,-0.5237765683401299,0.003289473684210526
"BFC924",0,-0.8611453997670884,0.003289473684210526
"BFC348",14,-0.10941891666241466,0.003289473684210526
"BFC468",9,-0.5064159009147589,0.003289473684210526
"BFC884",11,-0.3379379106643847,0.003289473684210526
"BFC115",10,-0.45905676135712903,0.003289473684210526
"BFC30",0,-0.872322394345606,0.003289473684210526
"BFC451",11,-0.3930601858657611,0.003289473684210526
"BFC937",13,-0.2768361469725872,0.003289473684210526
"BFC833",8,-0.5783044029169093,0.003289473684210526
"BFC21",13,-0.2869933794370213,0.003289473684210526
"BFC539",9,-0.4997676618174355,0.003289473684210526
"BFC657",0,-0.8820415609155023,0.003289473684210526
"BFC1124",14,-0.12378156488755188,0.003289473684210526
"BFC206",9,-0.49166902857585104,0.003289473684210526
"BFC622",11,-0.41125529483539225,0.003289473684210526
"BFC964",10,-0.42704209167833884,0.003289473684210526
"BFC357",8,-0.5808926112507236,0.003289473684210526
"BFC1073",0,-0.8953734649222346,0.003289473684210526
"BFC902",14,-0.11592530390451317,0.003289473684210526
"BFC19",11,-0.4108316327272913,0.003289473684210526
"BFC675",13,-0.19529533160019885,0.003289473684210526
"BFC57",8,-0.6004533823987562,0.003289473684210526
"BFC986",11,-0.34995011103186124,0.003289473684210526
"BFC702",10,-0.49821336501585567,0.003289473684210526
"BFC119",8,-0.5099441171770162,0.003289473684210526
"BFC413",10,-0.5297468100373044,0.003289473684210526
"BFC835",9,-0.5102359626856473,0.003289473684210526
"BFC958",0,-0.8236629426794579,0.003289473684210526
"BFC41",14,-0.20363740025530974,0.003289473684210526
"BFC917",11,-0.32148655883206756,0.003289473684210526
"BFC151",10,-0.33660462004701797,0.003289473684210526
"BFC338",0,-0.9460868490942961,0.003289473684210526
"BFC971",13,-0.18883914872249397,0.003289473684210526
"BFC891",16,-0.1016544837841089,0.003289473684210526
"BFC866",8,-0.5709064494136311,0.003289473684210526
"BFC242",13,-0.21866117880398883,0.003289473684210526
"BFC571",9,-0.46784314736192756,0.003289473684210526
"BFC690",0,-0.902376170841633,0.003289473684210526
"BFC147",14,-0.13622875590430295,0.003289473684210526
"BFC240",9,-0.5683452339346022,0.003289473684210526
"BFC657",11,-0.32953875326713056,0.003289473684210526
"BFC419",8,-0.6453789059677232,0.003289473684210526
"BFC1108",0,-0.8825872032989839,0.003289473684210526
"BFC937",14,-0.17883581564637263,0.003289473684210526
"BFC224",11,-0.41434075238192847,0.003289473684210526
"BFC708",13,-0.21731657703558172,0.003289473684210526
"BFC602",8,-0.5521958889961189,0.003289473684210526
"BFC1019",13,-0.2057374753911423,0.003289473684210526
"BFC1017",9,-0.5334423580357911,0.003289473684210526
"BFC735",10,-0.46801648495503123,0.003289473684210526
"BFC155",8,-0.5439034403008207,0.003289473684210526
"BFC675",14,-0.11644607668169471,0.003289473684210526
"BFC39",16,-0.1120648210436831,0.003289473684210526
"BFC1000",11,-0.41332912049974446,0.003289473684210526
"BFC448",10,-0.5194877071711297,0.003289473684210526
"BFC868",9,-0.4961217172363286,0.003289473684210526
"BFC991",0,-0.8303944520226714,0.003289473684210526
"BFC442",14,-0.17957870303260848,0.003289473684210526
"BFC502",10,-0.36758949363538695,0.003289473684210526
"BFC952",11,-0.42571225029246196,0.003289473684210526
"BFC186",10,-0.375386412500879,0.003289473684210526
"BFC40",0,-0.9293844580793705,0.003289473684210526
"BFC899",8,-0.5069539351895338,0.003289473684210526
"BFC275",13,-0.22572537251970537,0.003289473684210526
"BFC88",9,-0.46857211887603545,0.003289473684210526
"BFC1003",8,-0.5198165201692337,0.003289473684210526
"BFC454",14,-0.1298094352588276,0.003289473684210526
"BFC514",10,-0.39914940315155323,0.003289473684210526
"BFC963",11,-0.2966381196926139,0.003289473684210526
"BFC198",10,-0.3226447468267807,0.003289473684210526
"BFC410",0,-0.899562609595202,0.003289473684210526
"BFC910",8,-0.5111019501348936,0.003289473684210526
"BFC285",13,-0.2480019949483263,0.003289473684210526
"BFC616",9,-0.4496572126670144,0.003289473684210526
"BFC737",0,-0.9279465350894475,0.003289473684210526
"BFC194",14,-0.14516974846789954,0.003289473684210526
"BFC283",9,-0.49882939854425024,0.003289473684210526
"BFC701",11,-0.43005780863982834,0.003289473684210526
"BFC463",8,-0.6326684015595709,0.003289473684210526
"BFC142",0,-0.8174232463710258,0.003289473684210526
"BFC267",11,-0.3355523875664579,0.003289473684210526
"BFC781",13,-0.25077905746762874,0.003289473684210526
"BFC649",8,-0.5684237106757681,0.003289473684210526
"BFC1061",13,-0.238250536837056,0.003289473684210526
"BFC501",0,-0.8685906705901248,0.003289473684210526
"BFC106",9,-0.49075677543732044,0.003289473684210526
"BFC81",10,-0.533336794637342,0.003289473684210526
"BFC201",8,-0.46932012334829354,0.003289473684210526
"BFC72",14,-0.15107997605133427,0.003289473684210526
"BFC441",16,-0.09782695454358903,0.003289473684210526
"BFC1043",11,-0.3420043068266537,0.003289473684210526
"BFC52",13,-0.24733781054061676,0.003289473684210526
"BFC912",9,-0.4135497722291944,0.003289473684210526
"BFC547",10,-0.3653671433931377,0.003289473684210526
"BFC487",14,-0.10199457902078013,0.003289473684210526
"BFC230",10,-0.3244444711854694,0.003289473684210526
"BFC443",0,-0.8770633027415454,0.003289473684210526
"BFC943",8,-0.45051241446690016,0.003289473684210526
"BFC320",13,-0.2968265560231871,0.003289473684210526
"BFC650",9,-0.5116250007488584,0.003289473684210526
"BFC800",0,-0.9448725142716856,0.003289473684210526
"BFC227",14,-0.09462676020732053,0.003289473684210526
"BFC316",9,-0.5210820719569893,0.003289473684210526
"BFC734",11,-0.40870410553404,0.003289473684210526
"BFC498",8,-0.58294842213318,0.003289473684210526
"BFC1007",10,-0.3162595577281716,0.003289473684210526
"BFC18",0,-0.9600315453384418,0.003289473684210526
"BFC30",11,-0.4027772854900967,0.003289473684210526
"BFC816",13,-0.2351569737769703,0.003289473684210526
"BFC681",8,-0.5851221898704981,0.003289473684210526
"BFC1096",13,-0.295376344909291,0.003289473684210526
"BFC534",0,-0.8482271725285229,0.003289473684210526
"BFC1003",14,-0.0937792894060393,0.003289473684210526
"BFC1092",9,-0.527406564703043,0.003289473684210526
"BFC501",11,-0.27703647700138856,0.003289473684210526
"BFC843",10,-0.5324452761064286,0.003289473684210526
"BFC234",8,-0.5343135382202454,0.003289473684210526
"BFC781",14,-0.13575628145974838,0.003289473684210526
"BFC1076",11,-0.32451143007344496,0.003289473684210526
"BFC552",13,-0.16472390106023327,0.003289473684210526
"BFC945",9,-0.3900895381135716,0.003289473684210526
"BFC58",10,-0.5007060680667711,0.003289473684210526
"BFC1010",8,-0.5651197258440717,0.003289473684210526
"BFC52",14,-0.13302602519675055,0.003289473684210526
"BFC263",10,-0.3522902358083758,0.003289473684210526
"BFC483",0,-0.8951363894357215,0.003289473684210526
"BFC978",8,-0.5221527505511661,0.003289473684210526
"BFC354",13,-0.23056716305689906,0.003289473684210526
"BFC683",9,-0.5096203091231581,0.003289473684210526
"BFC835",0,-0.9122450114249134,0.003289473684210526
"BFC26",14,-0.1565912385732111,0.003289473684210526
"BFC352",9,-0.5987150891424324,0.003289473684210526
"BFC797",11,-0.39680325067261,0.003289473684210526
"BFC104",10,-0.4146814169477384,0.003289473684210526
"BFC213",0,-0.8373261455102574,0.003289473684210526
"BFC336",11,-0.4543461749305633,0.003289473684210526
"BFC849",13,-0.17453650054607128,0.003289473684210526
"BFC74",16,-0.08748091994619045,0.003289473684210526
"BFC714",8,-0.6316530784904063,0.003289473684210526
"BFC116",13,-0.21602062287529922,0.003289473684210526
"BFC567",0,-0.8202472277236311,0.003289473684210526
"BFC1036",14,-0.11331027620393086,0.003289473684210526
"BFC114",9,-0.5535790669698307,0.003289473684210526
"BFC534",11,-0.25727929288454265,0.003289473684210526
"BFC876",10,-0.49963077990334614,0.003289473684210526
"BFC267",8,-0.5733848325611858,0.003289473684210526
"BFC816",14,-0.12466608772167886,0.003289473684210526
"BFC1109",11,-0.45161842292002474,0.003289473684210526
"BFC585",13,-0.1635691181107085,0.003289473684210526
"BFC98",9,-0.5588024363683158,0.003289473684210526
"BFC612",10,-0.3470352137189091,0.003289473684210526
"BFC1043",8,-0.5718522903243616,0.003289473684210526
"BFC296",10,-0.38894587726931096,0.003289473684210526
"BFC416",13,-0.28726864990578294,0.003289473684210526
"BFC718",9,-0.5648403216451414,0.003289473684210526
"BFC869",0,-0.8823307015736227,0.003289473684210526
"BFC292",14,-0.14024220777558516,0.003289473684210526
"BFC412",9,-0.5797447406694676,0.003289473684210526
"BFC830",11,-0.42195153622624637,0.003289473684210526
"BFC1072",10,-0.39312284498918304,0.003289473684210526
"BFC246",0,-0.8452619615883206,0.003289473684210526
"BFC38",11,-0.404478913552642,0.003289473684210526
"BFC881",13,-0.12318135940121144,0.003289473684210526
"BFC803",16,-0.09030230903752601,0.003289473684210526
"BFC75",8,-0.6365207221294902,0.003289473684210526
"BFC152",13,-0.1395612634124449,0.003289473684210526
"BFC60",0,-0.8820815343454158,0.003289473684210526
"BFC1069",14,-0.1371106599219878,0.003289473684210526
"BFC150",9,-0.39279539114663564,0.003289473684210526
"BFC567",11,-0.24943026739793595,0.003289473684210526
"BFC909",10,-0.426871213446506,0.003289473684210526
"BFC30",8,-0.6537325960975524,0.003289473684210526
"BFC102",0,-0.8972658927150636,0.003289473684210526
"BFC849",14,-0.10415444518155736,0.003289473684210526
"BFC132",11,-0.32229635528723,0.003289473684210526
"BFC618",13,-0.18849478331345437,0.003289473684210526
"BFC516",8,-0.4976305405700372,0.003289473684210526
"BFC647",10,-0.3916703779552765,0.003289473684210526
"BFC1076",8,-0.5856203351177091,0.003289473684210526
"BFC585",14,-0.10126910047499893,0.003289473684210526
"BFC330",10,-0.4774751027025206,0.003289473684210526
"BFC449",13,-0.25038526090561186,0.003289473684210526
"BFC77",9,-0.5532576256315282,0.003289473684210526
"BFC901",0,-0.8598742406335182,0.003289473684210526
"BFC326",14,-0.13546786635062846,0.003289473684210526
"BFC445",9,-0.5924627811245602,0.003289473684210526
"BFC863",11,-0.3351989626618389,0.003289473684210526
"BFC1105",10,-0.4354973412679731,0.003289473684210526
"BFC279",0,-0.8489276169127109,0.003289473684210526
"BFC429",11,-0.41646433804041094,0.003289473684210526
"BFC914",13,-0.16087464143817876,0.003289473684210526
"BFC812",8,-0.6624482729747054,0.003289473684210526
"BFC187",13,-0.14920373810179077,0.003289473684210526
"BFC518",9,-0.4041829576094895,0.003289473684210526
"BFC633",0,-0.8447175821023177,0.003289473684210526
"BFC1101",14,-0.11061818994322292,0.003289473684210526
"BFC185",9,-0.3875647445478875,0.003289473684210526
"BFC60",11,-0.4167230400229144,0.003289473684210526
"BFC941",10,-0.3689515744875409,0.003289473684210526
"BFC336",8,-0.6617704927106767,0.003289473684210526
"BFC1052",0,-0.8854959161228552,0.003289473684210526
"BFC168",11,-0.2463241366205603,0.003289473684210526
"BFC654",13,-0.29823640575664856,0.003289473684210526
"BFC574",16,-0.08738852674407926,0.003289473684210526
"BFC549",8,-0.46970123130604413,0.003289473684210526
"BFC68",10,-0.5181331268142693,0.003289473684210526
"BFC1109",8,-0.6192279520207684,0.003289473684210526
"BFC618",14,-0.09083136873547337,0.003289473684210526
"BFC363",10,-0.4485752962997588,0.003289473684210526
"BFC814",9,-0.5470971783666552,0.003289473684210526
"BFC934",0,-0.8157654252747718,0.003289473684210526
"BFC36",14,-0.1532537379069635,0.003289473684210526
"BFC481",9,-0.5179940150083004,0.003289473684210526
"BFC896",11,-0.27616758505471384,0.003289473684210526
"BFC126",10,-0.46571647613409095,0.003289473684210526
"BFC311",0,-0.8803617949451482,0.003289473684210526
"BFC463",11,-0.442725617675249,0.003289473684210526
"BFC947",13,-0.16519772913475272,0.003289473684210526
"BFC845",8,-0.6117252700602958,0.003289473684210526
"BFC22",13,-0.2689477663741141,0.003289473684210526
"BFC550",9,-0.36610513258593247,0.003289473684210526
"BFC67",0,-0.9457777672316876,0.003289473684210526
"BFC122",14,-0.12819568096798906,0.003289473684210526
"BFC218",9,-0.4339205370194863,0.003289473684210526
"BFC633",11,-0.3158255545482942,0.003289473684210526
"BFC976",10,-0.3184550968946438,0.003289473684210526
"BFC38",8,-0.6176645004634297,0.003289473684210526
"BFC1086",0,-0.9074961449546531,0.003289473684210526
"BFC914",14,-0.09635263206978983,0.003289473684210526
"BFC201",11,-0.25082868035141503,0.003289473684210526
"BFC687",13,-0.27623327961914634,0.003289473684210526
"BFC581",8,-0.4422357458673296,0.003289473684210526
"BFC996",11,-0.31357509634854164,0.003289473684210526
"BFC712",10,-0.4766259229180999,0.003289473684210526
"BFC132",8,-0.5399199805422404,0.003289473684210526
"BFC654",14,-0.20375020782430475,0.003289473684210526
"BFC425",10,-0.5175526762609166,0.003289473684210526
"BFC847",9,-0.5075555752975931,0.003289473684210526
"BFC970",0,-0.8632772575396487,0.003289473684210526
"BFC421",14,-0.1253734118393096,0.003289473684210526
"BFC929",11,-0.25183858239446155,0.003289473684210526
"BFC164",10,-0.39395580299433264,0.003289473684210526
"BFC348",0,-0.8881382031683102,0.003289473684210526
"BFC878",8,-0.5571841175938153,0.003289473684210526
"BFC252",13,-0.20566272788977125,0.003289473684210526
"BFC583",9,-0.38055594392044567,0.003289473684210526
"BFC702",0,-0.94904036913812,0.003289473684210526
"BFC158",14,-0.11111482536599204,0.003289473684210526
"BFC250",9,-0.4538320704442136,0.003289473684210526
"BFC667",11,-0.369531952009694,0.003289473684210526
"BFC429",8,-0.6328176586184977,0.003289473684210526
"BFC1121",0,-0.9222254954289351,0.003289473684210526
"BFC947",14,-0.09430932588900598,0.003289473684210526
"BFC234",11,-0.2965367473838778,0.003289473684210526
"BFC72",13,-0.2184875519558498,0.003289473684210526
"BFC614",8,-0.49639113731903306,0.003289473684210526
"BFC1029",13,-0.22065712245761127,0.003289473684210526
"BFC1027",9,-0.5002650373786799,0.003289473684210526
"BFC745",10,-0.5163768383446655,0.003289473684210526
"BFC168",8,-0.4549326527555895,0.003289473684210526
"BFC687",14,-0.18253775412019813,0.003289473684210526
"BFC1010",11,-0.31230862160921014,0.003289473684210526
"BFC458",10,-0.5143120399230658,0.003289473684210526
"BFC487",13,-0.18863587952238692,0.003289473684210526
"BFC1039",9,-0.4268080746884848,0.003289473684210526
"BFC786",10,-0.47961772227212085,0.003289473684210526
"BFC180",8,-0.512127219907921,0.003289473684210526
"BFC697",14,-0.1294015349395996,0.003289473684210526
"BFC1022",11,-0.2821421985894217,0.003289473684210526
"BFC470",10,-0.43522791905691505,0.003289473684210526
"BFC499",13,-0.17979908067044115,0.003289473684210526
"BFC891",9,-0.5808403812219476,0.003289473684210526
"BFC466",14,-0.1543643913295638,0.003289473684210526
"BFC526",10,-0.5212305483389048,0.003289473684210526
"BFC975",11,-0.26170989616905227,0.003289473684210526
"BFC21",10,-0.5179340679649609,0.003289473684210526
"BFC422",0,-0.9189867804622911,0.003289473684210526
"BFC922",8,-0.6262647722488883,0.003289473684210526
"BFC297",13,-0.20061596257642011,0.003289473684210526
"BFC628",9,-0.39752969487942325,0.003289473684210526
"BFC75",0,-0.9054558315246476,0.003289473684210526
"BFC204",14,-0.09734046186344714,0.003289473684210526
"BFC295",9,-0.4262614520636726,0.003289473684210526
"BFC711",11,-0.3704481767245049,0.003289473684210526
"BFC474",8,-0.6248964791598381,0.003289473684210526
"BFC155",0,-0.8536797845599182,0.003289473684210526
"BFC279",11,-0.28112283481265254,0.003289473684210526
"BFC792",13,-0.25357354001369525,0.003289473684210526
"BFC660",8,-0.49736596503900277,0.003289473684210526
"BFC1073",13,-0.1906311854267072,0.003289473684210526
"BFC513",0,-0.8538237492642322,0.003289473684210526
"BFC980",13,-0.19776531521848917,0.003289473684210526
"BFC1071",9,-0.44030366411121935,0.003289473684210526
"BFC820",10,-0.49121046074924746,0.003289473684210526
"BFC213",8,-0.4876762708675857,0.003289473684210526
"BFC73",14,-0.1069715029144307,0.003289473684210526
"BFC1055",11,-0.2912131445355647,0.003289473684210526
"BFC531",13,-0.1732433792784306,0.003289473684210526
"BFC924",9,-0.4930744748971523,0.003289473684210526
"BFC559",10,-0.4704942818342117,0.003289473684210526
"BFC499",14,-0.10118219121287197,0.003289473684210526
"BFC242",10,-0.4318196964099117,0.003289473684210526
"BFC457",0,-0.9083516139681669,0.003289473684210526
"BFC956",8,-0.5027633386445249,0.003289473684210526
"BFC331",13,-0.19819994571968336,0.003289473684210526
"BFC662",9,-0.4393604916264695,0.003289473684210526
"BFC813",0,-0.955088031838115,0.003289473684210526
"BFC237",14,-0.1185447518864654,0.003289473684210526
"BFC329",9,-0.5114331928459401,0.003289473684210526
"BFC744",11,-0.36656574574040823,0.003289473684210526
"BFC1019",10,-0.412978735088499,0.003289473684210526
"BFC19",0,-0.9672591824300459,0.003289473684210526
"BFC311",11,-0.3291302176494657,0.003289473684210526
"BFC828",13,-0.2645339040880962,0.003289473684210526
"BFC693",8,-0.5368263455103688,0.003289473684210526
"BFC1106",13,-0.2078639875165934,0.003289473684210526
"BFC546",0,-0.8338464196122595,0.003289473684210526
"BFC1013",14,-0.1199691695725803,0.003289473684210526
"BFC1104",9,-0.480424929393632,0.003289473684210526
"BFC513",11,-0.31880720347408986,0.003289473684210526
"BFC853",10,-0.48507441962594533,0.003289473684210526
"BFC246",8,-0.4828180467061388,0.003289473684210526
"BFC792",14,-0.12761312697737437,0.003289473684210526
"BFC1088",11,-0.33654095940940065,0.003289473684210526
"BFC564",13,-0.15579602057225306,0.003289473684210526
"BFC958",9,-0.3806001960254557,0.003289473684210526
"BFC591",10,-0.4901153648088823,0.003289473684210526
"BFC1022",8,-0.4862177578616067,0.003289473684210526
"BFC275",10,-0.4395872532457733,0.003289473684210526
"BFC495",0,-0.9358931808534429,0.003289473684210526
"BFC99",8,-0.6235552628117145,0.003289473684210526
"BFC364",13,-0.19907778521031916,0.003289473684210526
"BFC695",9,-0.51362658674054,0.003289473684210526
"BFC848",0,-0.9122372202036882,0.003289473684210526
"BFC27",14,-0.1406872655007393,0.003289473684210526
"BFC362",9,-0.5186860333338899,0.003289473684210526
"BFC808",11,-0.42189927012352346,0.003289473684210526
"BFC1051",10,-0.44027338767220825,0.003289473684210526
"BFC225",0,-0.9107777980139622,0.003289473684210526
"BFC346",11,-0.3552253818950011,0.003289473684210526
"BFC860",13,-0.2796773144840796,0.003289473684210526
"BFC78",16,-0.08713514614764495,0.003289473684210526
"BFC726",8,-0.5843411862781169,0.003289473684210526
"BFC129",13,-0.2749781821169144,0.003289473684210526
"BFC579",0,-0.8286859382670327,0.003289473684210526
"BFC1048",14,-0.15618552584994294,0.003289473684210526
"BFC125",9,-0.5161044975045503,0.003289473684210526
"BFC546",11,-0.29514348795579537,0.003289473684210526
"BFC886",10,-0.42569809303923634,0.003289473684210526
"BFC279",8,-0.5212385550851002,0.003289473684210526
"BFC828",14,-0.1654850426948814,0.003289473684210526
"BFC1122",11,-0.33478040305774304,0.003289473684210526
"BFC597",13,-0.13083258466021241,0.003289473684210526
"BFC991",9,-0.37414453915255363,0.003289473684210526
"BFC624",10,-0.4422026945206978,0.003289473684210526
"BFC1055",8,-0.5005883019433492,0.003289473684210526
"BFC308",10,-0.4258579662193096,0.003289473684210526
"BFC426",13,-0.276536383046768,0.003289473684210526
"BFC728",9,-0.5086437572598033,0.003289473684210526
"BFC880",0,-0.8748006468109661,0.003289473684210526
"BFC304",14,-0.16635867452710096,0.003289473684210526
"BFC424",9,-0.5535214828624067,0.003289473684210526
"BFC840",11,-0.4314762903685694,0.003289473684210526
"BFC1084",10,-0.44297090179251564,0.003289473684210526
"BFC258",0,-0.9034464781561673,0.003289473684210526
"BFC408",11,-0.42429403707484814,0.003289473684210526
"BFC893",13,-0.21880807753627174,0.003289473684210526
"BFC788",8,-0.6276245328475072,0.003289473684210526
"BFC165",13,-0.16761201019307448,0.003289473684210526
"BFC497",9,-0.50492289857791,0.003289473684210526
"BFC611",0,-0.8314583763153693,0.003289473684210526
"BFC1080",14,-0.1541304647867917,0.003289473684210526
"BFC163",9,-0.4718123153909335,0.003289473684210526
"BFC579",11,-0.26060390067058614,0.003289473684210526
"BFC919",10,-0.4417095185546932,0.003289473684210526
"BFC311",8,-0.5505714702381692,0.003289473684210526
"BFC103",0,-0.8899333427318573,0.003289473684210526
"BFC860",14,-0.17550428078965774,0.003289473684210526
"BFC145",11,-0.4152089544080939,0.003289473684210526
"BFC630",13,-0.15591692476113794,0.003289473684210526
"BFC528",8,-0.5580249075154586,0.003289473684210526
"BFC659",10,-0.3704369739757559,0.003289473684210526
"BFC1088",8,-0.551596011171917,0.003289473684210526
"BFC597",14,-0.08862895022819417,0.003289473684210526
"BFC342",10,-0.43950857305626634,0.003289473684210526
"BFC459",13,-0.2588948622686704,0.003289473684210526
"BFC790",9,-0.6011447430498671,0.003289473684210526
"BFC913",0,-0.8394750264452002,0.003289473684210526
"BFC339",14,-0.10909839265918941,0.003289473684210526
"BFC457",9,-0.5332470927730073,0.003289473684210526
"BFC875",11,-0.439113690927073,0.003289473684210526
"BFC1118",10,-0.4071063132063465,0.003289473684210526
"BFC290",0,-0.934138579182132,0.003289473684210526
"BFC440",11,-0.4139293758337188,0.003289473684210526
"BFC926",13,-0.165201413853587,0.003289473684210526
"BFC822",8,-0.6477806314884842,0.003289473684210526
"BFC199",13,-0.15162701918325305,0.003289473684210526
"BFC53",9,-0.5488498917506175,0.003289473684210526
"BFC646",0,-0.8421554591747146,0.003289473684210526
"BFC1114",14,-0.13114817911662047,0.003289473684210526
"BFC197",9,-0.4030312799402621,0.003289473684210526
"BFC611",11,-0.24872820825166453,0.003289473684210526
"BFC954",10,-0.4196891398996394,0.003289473684210526
"BFC346",8,-0.6000859624531156,0.003289473684210526
"BFC1064",0,-0.9611911978821971,0.003289473684210526
"BFC893",14,-0.12169528010366681,0.003289473684210526
"BFC180",11,-0.29133805791115375,0.003289473684210526
"BFC664",13,-0.20032483018998493,0.003289473684210526
"BFC560",8,-0.5547185392995895,0.003289473684210526
"BFC691",10,-0.40800714105872926,0.003289473684210526
"BFC1122",8,-0.598771120247864,0.003289473684210526
"BFC630",14,-0.09191238309061533,0.003289473684210526
"BFC404",10,-0.5162023067720529,0.003289473684210526
"BFC824",9,-0.5511786029086643,0.003289473684210526
"BFC946",0,-0.8258827891919106,0.003289473684210526
"BFC400",14,-0.20503399438452674,0.003289473684210526
"BFC491",9,-0.5140299248089005,0.003289473684210526
"BFC908",11,-0.3938740676320037,0.003289473684210526
"BFC139",10,-0.3978317574319261,0.003289473684210526
"BFC325",0,-0.9214848783607843,0.003289473684210526
"BFC474",11,-0.41363073505510894,0.003289473684210526
"BFC960",13,-0.13149045258165093,0.003289473684210526
"BFC855",8,-0.6453225486251286,0.003289473684210526
"BFC231",13,-0.16040742367573924,0.003289473684210526
"BFC562",9,-0.4236470758988393,0.003289473684210526
"BFC68",0,-0.9483002457659913,0.003289473684210526
"BFC23",9,-0.5589033857525902,0.003289473684210526
"BFC646",11,-0.29455090718903454,0.003289473684210526
