hours,pos,x6144plate_1,x6144col_1,x6144row_1,orf_name,bg,average,fitness
14,111153,1,1,1,"BF_control",217,NaN,NaN
14,130385,1,1,2,"BFC383",313.5,NaN,NaN
14,110385,1,1,3,"BFC383",254,NaN,NaN
14,131153,1,1,4,"BF_control",319,NaN,NaN
14,111154,1,1,5,"BF_control",291,NaN,NaN
14,130386,1,1,6,"BFC384",324.5,NaN,NaN
14,110386,1,1,7,"BFC384",328,NaN,NaN
14,131154,1,1,8,"BF_control",330,NaN,NaN
14,111155,1,1,9,"BF_control",365,NaN,NaN
14,130387,1,1,10,"BFC385",335.5,NaN,NaN
14,110387,1,1,11,"BFC385",341,NaN,NaN
14,131155,1,1,12,"BF_control",341,NaN,NaN
14,111156,1,1,13,"BF_control",317,NaN,NaN
14,130388,1,1,14,"BFC386",314,NaN,NaN
14,110388,1,1,15,"BFC386",297.5,NaN,NaN
14,131156,1,1,16,"BF_control",287,NaN,NaN
14,111157,1,1,17,"BF_control",278,NaN,NaN
14,130389,1,1,18,"BFC387",286,NaN,NaN
14,110389,1,1,19,"BFC387",288,NaN,NaN
14,131157,1,1,20,"BF_control",285,NaN,NaN
14,111158,1,1,21,"BF_control",298,NaN,NaN
14,130390,1,1,22,"BFC388",261,NaN,NaN
14,110390,1,1,23,"BFC388",286,NaN,NaN
14,131158,1,1,24,"BF_control",237,NaN,NaN
14,111159,1,1,25,"BF_control",274,NaN,NaN
14,130391,1,1,26,"BFC389",250,NaN,NaN
14,110391,1,1,27,"BFC389",269.5,NaN,NaN
14,131159,1,1,28,"BF_control",263,NaN,NaN
14,111160,1,1,29,"BF_control",265,NaN,NaN
14,130392,1,1,30,"BFC390",228.5,NaN,NaN
14,110392,1,1,31,"BFC390",265,NaN,NaN
14,131160,1,1,32,"BF_control",194,NaN,NaN
14,111161,1,1,33,"BF_control",265,NaN,NaN
14,130393,1,1,34,"BFC391",207,NaN,NaN
14,110393,1,1,35,"BFC391",250.5,NaN,NaN
14,131161,1,1,36,"BF_control",220,NaN,NaN
14,111162,1,1,37,"BF_control",236,NaN,NaN
14,130394,1,1,38,"BFC392",224,NaN,NaN
14,110394,1,1,39,"BFC392",246.5,NaN,NaN
14,131162,1,1,40,"BF_control",228,NaN,NaN
14,111163,1,1,41,"BF_control",257,NaN,NaN
14,130395,1,1,42,"BFC393",239,NaN,NaN
14,110395,1,1,43,"BFC393",270,NaN,NaN
14,131163,1,1,44,"BF_control",250,NaN,NaN
14,111164,1,1,45,"BF_control",283,NaN,NaN
14,130396,1,1,46,"BFC394",243.5,NaN,NaN
14,110396,1,1,47,"BFC394",287.5,NaN,NaN
14,131164,1,1,48,"BF_control",237,NaN,NaN
14,111165,1,1,49,"BF_control",292,NaN,NaN
14,130397,1,1,50,"BFC395",240.5,NaN,NaN
14,110397,1,1,51,"BFC395",282.875,NaN,NaN
14,131165,1,1,52,"BF_control",244,NaN,NaN
14,111166,1,1,53,"BF_control",273.75,NaN,NaN
14,130398,1,1,54,"BFC396",241.875,NaN,NaN
14,110398,1,1,55,"BFC396",290.375,NaN,NaN
14,131166,1,1,56,"BF_control",239.75,NaN,NaN
14,111167,1,1,57,"BF_control",307,NaN,NaN
14,130399,1,1,58,"BFC397",256.375,NaN,NaN
14,110399,1,1,59,"BFC397",323.625,NaN,NaN
14,131167,1,1,60,"BF_control",273,NaN,NaN
14,111168,1,1,61,"BF_control",340.25,NaN,NaN
14,130400,1,1,62,"BFC398",289.625,NaN,NaN
14,110400,1,1,63,"BFC398",356.875,NaN,NaN
14,131168,1,1,64,"BF_control",306.25,NaN,NaN
14,120769,1,2,1,"BFC764",204,NaN,NaN
14,140001,1,2,2,"BFC1",474.5,NaN,NaN
14,120001,1,2,3,"BFC1",230.5,NaN,NaN
14,140769,1,2,4,"BFC764",445,NaN,NaN
14,120770,1,2,5,"BFC765",257,NaN,NaN
14,140002,1,2,6,"BFC2",415.5,NaN,NaN
14,120002,1,2,7,"BFC2",283.5,NaN,NaN
14,140770,1,2,8,"BFC765",386,NaN,NaN
14,120771,1,2,9,"BFC766",310,NaN,NaN
14,140003,1,2,10,"BFC3",356.5,NaN,NaN
14,120003,1,2,11,"BFC3",323.5,NaN,NaN
14,140771,1,2,12,"BFC766",327,NaN,NaN
14,120772,1,2,13,"BFC767",337,NaN,NaN
14,140004,1,2,14,"BFC4",261.25,NaN,NaN
14,120004,1,2,15,"BFC4",323,NaN,NaN
14,140772,1,2,16,"BFC767",195.5,NaN,NaN
14,120773,1,2,17,"BFC768",309,NaN,NaN
14,140005,1,2,18,"BFC5",217.5,NaN,NaN
14,120005,1,2,19,"BFC5",300.25,NaN,NaN
14,140773,1,2,20,"BFC768",239.5,NaN,NaN
14,120774,1,2,21,"BFC769",291.5,NaN,NaN
14,140006,1,2,22,"BFC6",227.5,NaN,NaN
14,120006,1,2,23,"BFC6",289,NaN,NaN
14,140774,1,2,24,"BFC769",215.5,NaN,NaN
14,120775,1,2,25,"BFC770",286.5,NaN,NaN
14,140007,1,2,26,"BFC7",271.25,NaN,NaN
14,120007,1,2,27,"BFC7",265.75,NaN,NaN
14,140775,1,2,28,"BFC770",327,NaN,NaN
14,120776,1,2,29,"BFC771",245,NaN,NaN
14,140008,1,2,30,"BFC8",255,NaN,NaN
14,120008,1,2,31,"BFC8",251.75,NaN,NaN
14,140776,1,2,32,"BFC771",183,NaN,NaN
14,120777,1,2,33,"BFC772",258.5,NaN,NaN
14,140009,1,2,34,"BFC9",199.75,NaN,NaN
14,120009,1,2,35,"BFC9",293,NaN,NaN
14,140777,1,2,36,"BFC772",216.5,NaN,NaN
14,120778,1,2,37,"BFC773",327.5,NaN,NaN
14,140010,1,2,38,"BFC10",225,NaN,NaN
14,120010,1,2,39,"BFC10",343,NaN,NaN
14,140778,1,2,40,"BFC773",233.5,NaN,NaN
14,120779,1,2,41,"BFC774",358.5,NaN,NaN
14,140011,1,2,42,"BFC11",212.75,NaN,NaN
14,120011,1,2,43,"BFC11",318.25,NaN,NaN
14,140779,1,2,44,"BFC774",192,NaN,NaN
14,120780,1,2,45,"BFC775",278,NaN,NaN
14,140012,1,2,46,"BFC12",175.75,NaN,NaN
14,120012,1,2,47,"BFC12",284.25,NaN,NaN
14,140780,1,2,48,"BFC775",159.5,NaN,NaN
14,120781,1,2,49,"BFC776",290.5,NaN,NaN
14,140013,1,2,50,"BFC13",155,NaN,NaN
14,120013,1,2,51,"BFC13",316.4375,NaN,NaN
14,140781,1,2,52,"BFC776",150.5,NaN,NaN
14,120782,1,2,53,"BFC777",342.375,NaN,NaN
14,140014,1,2,54,"BFC14",183.125,NaN,NaN
14,120014,1,2,55,"BFC14",348.6875,NaN,NaN
14,140782,1,2,56,"BFC777",215.75,NaN,NaN
14,120783,1,2,57,"BFC778",355,NaN,NaN
14,140015,1,2,58,"BFC15",249.625,NaN,NaN
14,120015,1,2,59,"BFC15",361.3125,NaN,NaN
14,140783,1,2,60,"BFC778",283.5,NaN,NaN
14,120784,1,2,61,"BFC779",367.625,NaN,NaN
14,140016,1,2,62,"BFC16",317.375,NaN,NaN
14,120016,1,2,63,"BFC16",373.9375,NaN,NaN
14,140784,1,2,64,"BFC779",351.25,NaN,NaN
14,110001,1,3,1,"BFC1",230,NaN,NaN
14,130769,1,3,2,"BFC764",319,NaN,NaN
14,110769,1,3,3,"BFC764",260.25,NaN,NaN
14,130001,1,3,4,"BFC1",321.5,NaN,NaN
14,110002,1,3,5,"BFC2",290.5,NaN,NaN
14,130770,1,3,6,"BFC765",324,NaN,NaN
14,110770,1,3,7,"BFC765",320.75,NaN,NaN
14,130002,1,3,8,"BFC2",326.5,NaN,NaN
14,110003,1,3,9,"BFC3",351,NaN,NaN
14,130771,1,3,10,"BFC766",329,NaN,NaN
14,110771,1,3,11,"BFC766",334.5,NaN,NaN
14,130003,1,3,12,"BFC3",331.5,NaN,NaN
14,110004,1,3,13,"BFC4",318,NaN,NaN
14,130772,1,3,14,"BFC767",309.75,NaN,NaN
14,110772,1,3,15,"BFC767",299.25,NaN,NaN
14,130004,1,3,16,"BFC4",288,NaN,NaN
14,110005,1,3,17,"BFC5",280.5,NaN,NaN
14,130773,1,3,18,"BFC768",286,NaN,NaN
14,110773,1,3,19,"BFC768",288.25,NaN,NaN
14,130005,1,3,20,"BFC5",284,NaN,NaN
14,110006,1,3,21,"BFC6",296,NaN,NaN
14,130774,1,3,22,"BFC769",268,NaN,NaN
14,110774,1,3,23,"BFC769",284.75,NaN,NaN
14,130006,1,3,24,"BFC6",252,NaN,NaN
14,110007,1,3,25,"BFC7",273.5,NaN,NaN
14,130775,1,3,26,"BFC770",257.25,NaN,NaN
14,110775,1,3,27,"BFC770",272,NaN,NaN
14,130007,1,3,28,"BFC7",262.5,NaN,NaN
14,110008,1,3,29,"BFC8",270.5,NaN,NaN
14,130776,1,3,30,"BFC771",238.75,NaN,NaN
14,110776,1,3,31,"BFC771",269,NaN,NaN
14,130008,1,3,32,"BFC8",215,NaN,NaN
14,110009,1,3,33,"BFC9",267.5,NaN,NaN
14,130777,1,3,34,"BFC772",223,NaN,NaN
14,110777,1,3,35,"BFC772",257.25,NaN,NaN
14,130009,1,3,36,"BFC9",231,NaN,NaN
14,110010,1,3,37,"BFC10",247,NaN,NaN
14,130778,1,3,38,"BFC773",234.75,NaN,NaN
14,110778,1,3,39,"BFC773",254.5,NaN,NaN
14,130010,1,3,40,"BFC10",238.5,NaN,NaN
14,110011,1,3,41,"BFC11",262,NaN,NaN
14,130779,1,3,42,"BFC774",243.5,NaN,NaN
14,110779,1,3,43,"BFC774",269.75,NaN,NaN
14,130011,1,3,44,"BFC11",248.5,NaN,NaN
14,110012,1,3,45,"BFC12",277.5,NaN,NaN
14,130780,1,3,46,"BFC775",243.75,NaN,NaN
14,110780,1,3,47,"BFC775",280.75,NaN,NaN
14,130012,1,3,48,"BFC12",239,NaN,NaN
14,110013,1,3,49,"BFC13",284,NaN,NaN
14,130781,1,3,50,"BFC776",241.75,NaN,NaN
14,110781,1,3,51,"BFC776",279.1875,NaN,NaN
14,130013,1,3,52,"BFC13",244.5,NaN,NaN
14,110014,1,3,53,"BFC14",274.375,NaN,NaN
14,130782,1,3,54,"BFC777",241.9375,NaN,NaN
14,110782,1,3,55,"BFC777",284.9375,NaN,NaN
14,130014,1,3,56,"BFC14",239.375,NaN,NaN
14,110015,1,3,57,"BFC15",295.5,NaN,NaN
14,130783,1,3,58,"BFC778",248.9375,NaN,NaN
14,110783,1,3,59,"BFC778",306.0625,NaN,NaN
14,130015,1,3,60,"BFC15",258.5,NaN,NaN
14,110016,1,3,61,"BFC16",316.625,NaN,NaN
14,130784,1,3,62,"BFC779",268.0625,NaN,NaN
14,110784,1,3,63,"BFC779",327.1875,NaN,NaN
14,130016,1,3,64,"BFC16",277.625,NaN,NaN
14,121153,1,4,1,"BF_control",221,NaN,NaN
14,140385,1,4,2,"BFC383",446.5,NaN,NaN
14,120385,1,4,3,"BFC383",243.5,NaN,NaN
14,141153,1,4,4,"BF_control",419,NaN,NaN
14,121154,1,4,5,"BF_control",266,NaN,NaN
14,140386,1,4,6,"BFC384",391.5,NaN,NaN
14,120386,1,4,7,"BFC384",288.5,NaN,NaN
14,141154,1,4,8,"BF_control",364,NaN,NaN
14,121155,1,4,9,"BF_control",311,NaN,NaN
14,140387,1,4,10,"BFC385",336.5,NaN,NaN
14,120387,1,4,11,"BFC385",320.5,NaN,NaN
14,141155,1,4,12,"BF_control",309,NaN,NaN
14,121156,1,4,13,"BF_control",330,NaN,NaN
14,140388,1,4,14,"BFC386",260,NaN,NaN
14,120388,1,4,15,"BFC386",320,NaN,NaN
14,141156,1,4,16,"BF_control",211,NaN,NaN
14,121157,1,4,17,"BF_control",310,NaN,NaN
14,140389,1,4,18,"BFC387",224,NaN,NaN
14,120389,1,4,19,"BFC387",303.5,NaN,NaN
14,141157,1,4,20,"BF_control",237,NaN,NaN
14,121158,1,4,21,"BF_control",297,NaN,NaN
14,140390,1,4,22,"BFC388",230,NaN,NaN
14,120390,1,4,23,"BFC388",294,NaN,NaN
14,141158,1,4,24,"BF_control",223,NaN,NaN
14,121159,1,4,25,"BF_control",291,NaN,NaN
14,140391,1,4,26,"BFC389",268,NaN,NaN
14,120391,1,4,27,"BFC389",273.5,NaN,NaN
14,141159,1,4,28,"BF_control",313,NaN,NaN
14,121160,1,4,29,"BF_control",256,NaN,NaN
14,140392,1,4,30,"BFC390",257,NaN,NaN
14,120392,1,4,31,"BFC390",262,NaN,NaN
14,141160,1,4,32,"BF_control",201,NaN,NaN
14,121161,1,4,33,"BF_control",268,NaN,NaN
14,140393,1,4,34,"BFC391",212.5,NaN,NaN
14,120393,1,4,35,"BFC391",294.5,NaN,NaN
14,141161,1,4,36,"BF_control",224,NaN,NaN
14,121162,1,4,37,"BF_control",321,NaN,NaN
14,140394,1,4,38,"BFC392",229,NaN,NaN
14,120394,1,4,39,"BFC392",332.5,NaN,NaN
14,141162,1,4,40,"BF_control",234,NaN,NaN
14,121163,1,4,41,"BF_control",344,NaN,NaN
14,140395,1,4,42,"BFC393",217.5,NaN,NaN
14,120395,1,4,43,"BFC393",314.5,NaN,NaN
14,141163,1,4,44,"BF_control",201,NaN,NaN
14,121164,1,4,45,"BF_control",285,NaN,NaN
14,140396,1,4,46,"BFC394",189.5,NaN,NaN
14,120396,1,4,47,"BFC394",288.5,NaN,NaN
14,141164,1,4,48,"BF_control",178,NaN,NaN
14,121165,1,4,49,"BF_control",292,NaN,NaN
14,140397,1,4,50,"BFC395",174.5,NaN,NaN
