hours,pos,x6144plate_1,x6144col_1,x6144row_1,orf_name,bg,average,fitness
17,111153,1,1,1,"BF_control",250,NaN,NaN
17,130385,1,1,2,"BFC383",457.5,NaN,NaN
17,110385,1,1,3,"BFC383",299,NaN,NaN
17,131153,1,1,4,"BF_control",444,NaN,NaN
17,111154,1,1,5,"BF_control",348,NaN,NaN
17,130386,1,1,6,"BFC384",430.5,NaN,NaN
17,110386,1,1,7,"BFC384",397,NaN,NaN
17,131154,1,1,8,"BF_control",417,NaN,NaN
17,111155,1,1,9,"BF_control",446,NaN,NaN
17,130387,1,1,10,"BFC385",403.5,NaN,NaN
17,110387,1,1,11,"BFC385",415.5,NaN,NaN
17,131155,1,1,12,"BF_control",390,NaN,NaN
17,111156,1,1,13,"BF_control",385,NaN,NaN
17,130388,1,1,14,"BFC386",385,NaN,NaN
17,110388,1,1,15,"BFC386",377,NaN,NaN
17,131156,1,1,16,"BF_control",380,NaN,NaN
17,111157,1,1,17,"BF_control",369,NaN,NaN
17,130389,1,1,18,"BFC387",359.5,NaN,NaN
17,110389,1,1,19,"BFC387",358,NaN,NaN
17,131157,1,1,20,"BF_control",339,NaN,NaN
17,111158,1,1,21,"BF_control",347,NaN,NaN
17,130390,1,1,22,"BFC388",302.5,NaN,NaN
17,110390,1,1,23,"BFC388",338,NaN,NaN
17,131158,1,1,24,"BF_control",266,NaN,NaN
17,111159,1,1,25,"BF_control",329,NaN,NaN
17,130391,1,1,26,"BFC389",283.5,NaN,NaN
17,110391,1,1,27,"BFC389",335,NaN,NaN
17,131159,1,1,28,"BF_control",301,NaN,NaN
17,111160,1,1,29,"BF_control",341,NaN,NaN
17,130392,1,1,30,"BFC390",278,NaN,NaN
17,110392,1,1,31,"BFC390",328.5,NaN,NaN
17,131160,1,1,32,"BF_control",255,NaN,NaN
17,111161,1,1,33,"BF_control",316,NaN,NaN
17,130393,1,1,34,"BFC391",261.5,NaN,NaN
17,110393,1,1,35,"BFC391",308.5,NaN,NaN
17,131161,1,1,36,"BF_control",268,NaN,NaN
17,111162,1,1,37,"BF_control",301,NaN,NaN
17,130394,1,1,38,"BFC392",283.5,NaN,NaN
17,110394,1,1,39,"BFC392",306.5,NaN,NaN
17,131162,1,1,40,"BF_control",299,NaN,NaN
17,111163,1,1,41,"BF_control",312,NaN,NaN
17,130395,1,1,42,"BFC393",299.5,NaN,NaN
17,110395,1,1,43,"BFC393",328.5,NaN,NaN
17,131163,1,1,44,"BF_control",300,NaN,NaN
17,111164,1,1,45,"BF_control",345,NaN,NaN
17,130396,1,1,46,"BFC394",272,NaN,NaN
17,110396,1,1,47,"BFC394",352,NaN,NaN
17,131164,1,1,48,"BF_control",244,NaN,NaN
17,111165,1,1,49,"BF_control",359,NaN,NaN
17,130397,1,1,50,"BFC395",283,NaN,NaN
17,110397,1,1,51,"BFC395",352.625,NaN,NaN
17,131165,1,1,52,"BF_control",322,NaN,NaN
17,111166,1,1,53,"BF_control",346.25,NaN,NaN
17,130398,1,1,54,"BFC396",316.25,NaN,NaN
17,110398,1,1,55,"BFC396",376.625,NaN,NaN
17,131166,1,1,56,"BF_control",310.5,NaN,NaN
17,111167,1,1,57,"BF_control",407,NaN,NaN
17,130399,1,1,58,"BFC397",330.25,NaN,NaN
17,110399,1,1,59,"BFC397",437.375,NaN,NaN
17,131167,1,1,60,"BF_control",350,NaN,NaN
17,111168,1,1,61,"BF_control",467.75,NaN,NaN
17,130400,1,1,62,"BFC398",369.75,NaN,NaN
17,110400,1,1,63,"BFC398",498.125,NaN,NaN
17,131168,1,1,64,"BF_control",389.5,NaN,NaN
17,120769,1,2,1,"BFC764",267.5,NaN,NaN
17,140001,1,2,2,"BFC1",495,NaN,NaN
17,120001,1,2,3,"BFC1",287,NaN,NaN
17,140769,1,2,4,"BFC764",474,NaN,NaN
17,120770,1,2,5,"BFC765",306.5,NaN,NaN
17,140002,1,2,6,"BFC2",453,NaN,NaN
17,120002,1,2,7,"BFC2",326,NaN,NaN
17,140770,1,2,8,"BFC765",432,NaN,NaN
17,120771,1,2,9,"BFC766",345.5,NaN,NaN
17,140003,1,2,10,"BFC3",411,NaN,NaN
17,120003,1,2,11,"BFC3",369.25,NaN,NaN
17,140771,1,2,12,"BFC766",390,NaN,NaN
17,120772,1,2,13,"BFC767",393,NaN,NaN
17,140004,1,2,14,"BFC4",328.75,NaN,NaN
17,120004,1,2,15,"BFC4",376,NaN,NaN
17,140772,1,2,16,"BFC767",267.5,NaN,NaN
17,120773,1,2,17,"BFC768",359,NaN,NaN
