hours,pos,x6144plate_1,x6144col_1,x6144row_1,orf_name,bg,average,fitness
18,111153,1,1,1,"BF_control",525.098140285593,NaN,NaN
18,130385,1,1,2,"BFC383",388.245251283225,NaN,NaN
18,110385,1,1,3,"BFC383",337.596728757605,NaN,NaN
18,131153,1,1,4,"BF_control",491.112308981836,NaN,NaN
18,111154,1,1,5,"BF_control",NaN,NaN,NaN
18,130386,1,1,6,"BFC384",495.265146945012,NaN,NaN
18,110386,1,1,7,"BFC384",499.784474187722,NaN,NaN
18,131154,1,1,8,"BF_control",NaN,NaN,NaN
18,111155,1,1,9,"BF_control",508.908515709476,NaN,NaN
18,130387,1,1,10,"BFC385",491.112308981836,NaN,NaN
18,110387,1,1,11,"BFC385",498.417398391887,NaN,NaN
18,131155,1,1,12,"BF_control",466.287148573606,NaN,NaN
18,111156,1,1,13,"BF_control",476.202312900384,NaN,NaN
18,130388,1,1,14,"BFC386",458.36053849482,NaN,NaN
18,110388,1,1,15,"BFC386",467.626760030871,NaN,NaN
18,131156,1,1,16,"BF_control",443.18283040104,NaN,NaN
18,111157,1,1,17,"BF_control",456.182724024888,NaN,NaN
18,130389,1,1,18,"BFC387",437.837572737469,NaN,NaN
18,110389,1,1,19,"BFC387",456.182724024888,NaN,NaN
18,131157,1,1,20,"BF_control",434.781260156471,NaN,NaN
18,111158,1,1,21,"BF_control",452.379477159596,NaN,NaN
18,130390,1,1,22,"BFC388",435.024394014166,NaN,NaN
18,110390,1,1,23,"BFC388",452.379477159596,NaN,NaN
18,131158,1,1,24,"BF_control",434.781260156471,NaN,NaN
18,111159,1,1,25,"BF_control",452.379477159596,NaN,NaN
18,130391,1,1,26,"BFC389",436.881652717613,NaN,NaN
18,110391,1,1,27,"BFC389",439.5713657542,NaN,NaN
18,131159,1,1,28,"BF_control",435.024394014166,NaN,NaN
18,111160,1,1,29,"BF_control",439.5713657542,NaN,NaN
18,130392,1,1,30,"BFC390",434.781260156471,NaN,NaN
18,110392,1,1,31,"BFC390",439.5713657542,NaN,NaN
18,131160,1,1,32,"BF_control",429.825812655615,NaN,NaN
18,111161,1,1,33,"BF_control",433.030125192382,NaN,NaN
18,130393,1,1,34,"BFC391",425.508235395106,NaN,NaN
18,110393,1,1,35,"BFC391",439.5713657542,NaN,NaN
18,131161,1,1,36,"BF_control",419.729233163705,NaN,NaN
18,111162,1,1,37,"BF_control",439.5713657542,NaN,NaN
18,130394,1,1,38,"BFC392",418.710979238635,NaN,NaN
18,110394,1,1,39,"BFC392",433.030125192382,NaN,NaN
18,131162,1,1,40,"BF_control",415.992076776046,NaN,NaN
18,111163,1,1,41,"BF_control",433.030125192382,NaN,NaN
18,130395,1,1,42,"BFC393",415.992076776046,NaN,NaN
18,110395,1,1,43,"BFC393",440.879613866564,NaN,NaN
18,131163,1,1,44,"BF_control",418.710979238635,NaN,NaN
18,111164,1,1,45,"BF_control",443.496110091291,NaN,NaN
18,130396,1,1,46,"BFC394",417.351528007341,NaN,NaN
18,110396,1,1,47,"BFC394",451.674836229441,NaN,NaN
18,131164,1,1,48,"BF_control",418.716950818221,NaN,NaN
18,111165,1,1,49,"BF_control",461.03616717075,NaN,NaN
18,130397,1,1,50,"BFC395",418.710979238635,NaN,NaN
18,110397,1,1,51,"BFC395",454.607429604031,NaN,NaN
18,131165,1,1,52,"BF_control",411.42486186811,NaN,NaN
18,111166,1,1,53,"BF_control",456.835382048466,NaN,NaN
18,130398,1,1,54,"BFC396",409.576549422762,NaN,NaN
18,110398,1,1,55,"BFC396",456.835382048466,NaN,NaN
18,131166,1,1,56,"BF_control",418.722922397808,NaN,NaN
18,111167,1,1,57,"BF_control",467.263905888177,NaN,NaN
18,130399,1,1,58,"BFC397",270.537877777925,NaN,NaN
18,110399,1,1,59,"BFC397",309.735678987698,NaN,NaN
18,131167,1,1,60,"BF_control",411.747235433678,NaN,NaN
18,111168,1,1,61,"BF_control",475.96801797796,NaN,NaN
18,130400,1,1,62,"BFC398",NaN,NaN,NaN
18,110400,1,1,63,"BFC398",NaN,NaN,NaN
18,131168,1,1,64,"BF_control",430.10916152814,NaN,NaN
18,120769,1,2,1,"BFC764",387.523169616339,NaN,NaN
18,140001,1,2,2,"BFC1",362.906172948309,NaN,NaN
18,120001,1,2,3,"BFC1",382.512513855574,NaN,NaN
18,140769,1,2,4,"BFC764",383.321642408483,NaN,NaN
18,120770,1,2,5,"BFC765",NaN,NaN,NaN
18,140002,1,2,6,"BFC2",394.02230865941,NaN,NaN
18,120002,1,2,7,"BFC2",402.225175458764,NaN,NaN
18,140770,1,2,8,"BFC765",NaN,NaN,NaN
18,120771,1,2,9,"BFC766",NaN,NaN,NaN
18,140003,1,2,10,"BFC3",361.34624295119,NaN,NaN
18,120003,1,2,11,"BFC3",409.689476363874,NaN,NaN
18,140771,1,2,12,"BFC766",NaN,NaN,NaN
18,120772,1,2,13,"BFC767",410.217428424171,NaN,NaN
18,140004,1,2,14,"BFC4",341.131802571411,NaN,NaN
18,120004,1,2,15,"BFC4",409.689476363874,NaN,NaN
18,140772,1,2,16,"BFC767",340.438938099814,NaN,NaN
18,120773,1,2,17,"BFC768",393.4374352407,NaN,NaN
18,140005,1,2,18,"BFC5",335.046268832118,NaN,NaN
18,120005,1,2,19,"BFC5",391.711924604367,NaN,NaN
18,140773,1,2,20,"BFC768",336.549089445349,NaN,NaN
18,120774,1,2,21,"BFC769",390.729664603545,NaN,NaN
18,140006,1,2,22,"BFC6",337.150750218549,NaN,NaN
18,120006,1,2,23,"BFC6",387.864997771677,NaN,NaN
