hours,pos,x6144plate_1,x6144col_1,x6144row_1,orf_name,bg,average,fitness
16,111153,1,1,1,"BF_control",445.995947750587,NaN,NaN
16,130385,1,1,2,"BFC383",413.895197030947,NaN,NaN
16,110385,1,1,3,"BFC383",367.937671946737,NaN,NaN
16,131153,1,1,4,"BF_control",408.129895026504,NaN,NaN
16,111154,1,1,5,"BF_control",NaN,NaN,NaN
16,130386,1,1,6,"BFC384",408.129895026504,NaN,NaN
16,110386,1,1,7,"BFC384",419.082906301007,NaN,NaN
16,131154,1,1,8,"BF_control",NaN,NaN,NaN
16,111155,1,1,9,"BF_control",419.082906301007,NaN,NaN
16,130387,1,1,10,"BFC385",392.528239372075,NaN,NaN
16,110387,1,1,11,"BFC385",417.545289112048,NaN,NaN
16,131155,1,1,12,"BF_control",390.487392359653,NaN,NaN
16,111156,1,1,13,"BF_control",415.975075038373,NaN,NaN
16,130388,1,1,14,"BFC386",383.310390351697,NaN,NaN
16,110388,1,1,15,"BFC386",399.567863420535,NaN,NaN
16,131156,1,1,16,"BF_control",376.225149557899,NaN,NaN
16,111157,1,1,17,"BF_control",388.251991967447,NaN,NaN
16,130389,1,1,18,"BFC387",370.759215090452,NaN,NaN
16,110389,1,1,19,"BFC387",386.73793146498,NaN,NaN
16,131157,1,1,20,"BF_control",366.192478903022,NaN,NaN
16,111158,1,1,21,"BF_control",389.021234363128,NaN,NaN
16,130390,1,1,22,"BFC388",364.893167916254,NaN,NaN
16,110390,1,1,23,"BFC388",387.997494272699,NaN,NaN
16,131158,1,1,24,"BF_control",361.380251921538,NaN,NaN
16,111159,1,1,25,"BF_control",387.997494272699,NaN,NaN
16,130391,1,1,26,"BFC389",361.380251921538,NaN,NaN
16,110391,1,1,27,"BFC389",389.021234363128,NaN,NaN
16,131159,1,1,28,"BF_control",357.285291559821,NaN,NaN
16,111160,1,1,29,"BF_control",387.997494272699,NaN,NaN
16,130392,1,1,30,"BFC390",348.071630745957,NaN,NaN
16,110392,1,1,31,"BFC390",376.166578895758,NaN,NaN
16,131160,1,1,32,"BF_control",348.975009584337,NaN,NaN
16,111161,1,1,33,"BF_control",376.166578895758,NaN,NaN
16,130393,1,1,34,"BFC391",348.975009584337,NaN,NaN
16,110393,1,1,35,"BFC391",387.997494272699,NaN,NaN
16,131161,1,1,36,"BF_control",348.071630745957,NaN,NaN
16,111162,1,1,37,"BF_control",392.213853664329,NaN,NaN
16,130394,1,1,38,"BFC392",349.321552803665,NaN,NaN
16,110394,1,1,39,"BFC392",392.213853664329,NaN,NaN
16,131162,1,1,40,"BF_control",350.119110926816,NaN,NaN
16,111163,1,1,41,"BF_control",392.213853664329,NaN,NaN
16,130395,1,1,42,"BFC393",341.628167277298,NaN,NaN
16,110395,1,1,43,"BFC393",383.634175615422,NaN,NaN
16,131163,1,1,44,"BF_control",341.628167277298,NaN,NaN
16,111164,1,1,45,"BF_control",383.634175615422,NaN,NaN
16,130396,1,1,46,"BFC394",336.971114705998,NaN,NaN
16,110396,1,1,47,"BFC394",389.458945307146,NaN,NaN
16,131164,1,1,48,"BF_control",341.015930418378,NaN,NaN
16,111165,1,1,49,"BF_control",392.508615945257,NaN,NaN
16,130397,1,1,50,"BFC395",342.852640995138,NaN,NaN
16,110397,1,1,51,"BFC395",392.508615945257,NaN,NaN
16,131165,1,1,52,"BF_control",340.100595882694,NaN,NaN
16,111166,1,1,53,"BF_control",397.677051209706,NaN,NaN
16,130398,1,1,54,"BFC396",337.348550770249,NaN,NaN
16,110398,1,1,55,"BFC396",402.329855538709,NaN,NaN
16,131166,1,1,56,"BF_control",345.498130669127,NaN,NaN
16,111167,1,1,57,"BF_control",405.022944719314,NaN,NaN
16,130399,1,1,58,"BFC397",345.498130669127,NaN,NaN
16,110399,1,1,59,"BFC397",403.596456380433,NaN,NaN
16,131167,1,1,60,"BF_control",347.565878645812,NaN,NaN
16,111168,1,1,61,"BF_control",414.684971703495,NaN,NaN
16,130400,1,1,62,"BFC398",NaN,NaN,NaN
16,110400,1,1,63,"BFC398",NaN,NaN,NaN
16,131168,1,1,64,"BF_control",361.647326400969,NaN,NaN
16,120769,1,2,1,"BFC764",391.136778780653,NaN,NaN
16,140001,1,2,2,"BFC1",384.107860807604,NaN,NaN
16,120001,1,2,3,"BFC1",353.194221817982,NaN,NaN
16,140769,1,2,4,"BFC764",353.745748007226,NaN,NaN
16,120770,1,2,5,"BFC765",NaN,NaN,NaN
16,140002,1,2,6,"BFC2",372.64139291626,NaN,NaN
16,120002,1,2,7,"BFC2",383.902533910982,NaN,NaN
16,140770,1,2,8,"BFC765",NaN,NaN,NaN
16,120771,1,2,9,"BFC766",NaN,NaN,NaN
16,140003,1,2,10,"BFC3",349.817449871418,NaN,NaN
