orf_name,hours,N,cs_mean,cs_median,cs_std,p
"BFC1000",13,8,1.20615883694227,1.16746948965305,0.155022146687679,0
"BFC1001",13,8,0.970864266476108,0.982452341807501,0.0452012800597159,0.427631578947368
"BFC1002",13,8,1.14448908220826,1.142160573112,0.0358084512958162,0
"BFC1003",13,8,1.14486490125213,1.14691263375387,0.0332147544888937,0
"BFC1004",13,8,1.14881014451022,1.13630552239534,0.0354907614395061,0
"BFC1005",13,8,1.15047238480337,1.15483531464168,0.0182480970602952,0
"BFC1006",13,8,1.17013619119528,1.1649677848493,0.0204155138354919,0
"BFC1007",13,7,1.02461650185789,1.01702751513104,0.0167523692976897,0.0263157894736842
"BFC1008",13,7,0.830827637328851,0.832769045211236,0.00704063670615171,0.0263157894736842
"BFC1009",13,8,0.666934095186407,0.660956059111613,0.0399081633001176,0.00328947368421053
"BFC101",13,8,1.210353229719,1.20295184232952,0.0566849319037086,0
"BFC1010",13,8,0.972264267348363,0.967931905144212,0.0143458216008257,0.414473684210526
"BFC1011",13,7,0.664177046641997,0.674555581301448,0.0365869050337816,0.00328947368421053
"BFC1012",13,8,1.15540393217674,1.15172812567178,0.049071349180339,0
"BFC1013",13,8,1.12243059692348,1.10190774505812,0.0982928973314486,0
"BFC1016",13,8,1.19675276689014,1.20519722283125,0.156658942297398,0
"BFC1017",13,7,0.99648474225204,0.995537267930053,0.0225591217134247,0.164473684210526
"BFC1018",13,8,1.17241418116328,1.17580475820939,0.0250839130368509,0
"BFC1019",13,8,1.19206767405226,1.18535312473729,0.0232014654158501,0
"BFC102",13,8,0.775497079443968,0.775892836672576,0.0523643193914766,0.00328947368421053
"BFC1020",13,4,1.14930702542081,1.1553058818628,0.0578654954664661,0
"BFC1021",13,8,1.04179262148099,1.03515471509814,0.0316139256660894,0
"BFC1022",13,8,0.5897063783988,0.595719072320042,0.0194102357425406,0.00328947368421053
"BFC1023",13,7,0.95552067371303,0.966481247980122,0.022504173760634,0.572368421052632
"BFC1024",13,8,1.22110004777951,1.21636120619669,0.0625975224962592,0
"BFC1025",13,7,0.941093494582621,0.938157081301221,0.0243663711636955,0.776315789473684
"BFC1026",13,5,0.789126938136722,0.787684108135133,0.00435609174765242,0.00657894736842105
"BFC1027",13,8,1.04840880541963,1.03521978454801,0.0413856637736573,0
"BFC1028",13,8,1.24105737481261,1.24772671368449,0.0807217549020799,0
"BFC1029",13,8,1.14486900838773,1.15286720584736,0.110750100872552,0
"BFC103",13,7,1.01242146282227,1.00667328151446,0.0399996029509957,0.0723684210526316
"BFC1032",13,8,0.968414980164363,0.981364569244977,0.121345212141325,0.434210526315789
"BFC1033",13,8,1.20634383070753,1.21758759298878,0.0445924103663622,0
"BFC1034",13,8,1.18091784782031,1.17698733438034,0.0316093347676315,0
"BFC1035",13,8,1.2114489570796,1.1922304732919,0.0721053145244306,0
"BFC1036",13,8,1.15826410032508,1.15181323640636,0.0412519625654282,0
"BFC1037",13,8,1.17997822491953,1.18960562290139,0.0696272229943257,0
"BFC1038",13,7,1.01432868915701,1.01724074057961,0.0201954819225589,0.0657894736842105
"BFC1039",13,8,1.115627282591,1.11002395126827,0.0429810707929011,0
"BFC104",13,6,1.26361745865907,1.25610059209368,0.0368067843711002,0
"BFC1040",13,8,1.16912579262727,1.1691320676267,0.0508866810681338,0
"BFC1041",13,8,1.10717231880088,1.08793848043129,0.0808224209066144,0
"BFC1042",13,6,1.18559409141495,1.18732169229233,0.0211477925329945,0
"BFC1043",13,8,0.55951945815273,0.559260165807759,0.0344596680435599,0.00328947368421053
"BFC1044",13,7,0.945754234442755,0.961991091449139,0.0351639887440947,0.690789473684211
"BFC1045",13,8,1.33385988990567,1.32040422223113,0.119597790257102,0
"BFC1048",13,8,1.21729257480122,1.18938655534817,0.152545858160688,0
"BFC1049",13,8,1.11888855607563,1.11878143252482,0.0162771297336312,0
"BFC105",13,7,1.24413443515305,1.24849982400117,0.0559429819490628,0
"BFC1050",13,8,1.0247339133441,1.01482782607482,0.0247172033458859,0.0263157894736842
"BFC1051",13,8,1.20505857965614,1.19972179578578,0.0505356379327435,0
"BFC1052",13,8,1.21077325491718,1.21160678086725,0.0493081254045546,0
"BFC1053",13,8,1.15543991365722,1.16335446369169,0.0541056008659749,0
"BFC1054",13,8,0.966037123006238,0.972905088367231,0.0392325079767202,0.447368421052632
"BFC1055",13,8,1.23501674377179,1.22259720839319,0.0759506260260965,0
"BFC1056",13,8,1.22266969520206,1.21695589515212,0.0340653669555026,0
"BFC1057",13,4,1.15706641401403,1.14732290735006,0.0771309731733547,0
"BFC1058",13,8,1.18316866084096,1.18303332095958,0.0422407461924345,0
"BFC1059",13,7,1.17711068971871,1.17793320217291,0.0286380624483331,0
"BFC106",13,7,1.24921127826199,1.22829686592644,0.046043851838107,0
"BFC1060",13,8,1.05443379609631,1.04430787618363,0.043374281892483,0
"BFC1061",13,8,1.07683186973674,1.05978907663074,0.122474715761341,0
"BFC1064",13,8,1.33217120668373,1.33408210581516,0.183061107513104,0
"BFC1065",13,8,1.13865138060013,1.13103158294114,0.0443542197520203,0
"BFC1066",13,6,1.33563453894674,1.33136170740445,0.011594542111151,0
"BFC1067",13,8,1.03446961835144,1.01203529148982,0.0820485393269696,0.00657894736842105
"BFC1068",13,8,0.640587681087471,0.635802648206645,0.0683374087722245,0.00328947368421053
"BFC1069",13,8,1.10132216861232,1.09227805462066,0.0760201978984998,0
"BFC107",13,8,1.06807641879828,1.04638511609779,0.0704793433964598,0
"BFC1070",13,8,1.17397782575699,1.16760718475808,0.0618409344921868,0
"BFC1071",13,8,0.916176638589563,0.926166637875667,0.0275304702293798,0.868421052631579
"BFC1072",13,7,1.0988947790412,1.08287340700026,0.0281261489011857,0
"BFC1073",13,8,1.08128893720826,1.08627336910131,0.0631014914449677,0
"BFC1074",13,8,1.17657569142001,1.1691989652069,0.0518998944396091,0
"BFC1075",13,6,1.03890375139774,1.03313512715117,0.0153880635082248,0
"BFC1076",13,8,1.05652808929477,1.05830558831921,0.0412563278566865,0
"BFC1077",13,8,0.937915885621828,0.949765904262106,0.11709715782526,0.789473684210526
"BFC108",13,7,1.23069710655301,1.2389308459229,0.027404909275508,0
"BFC1080",13,8,0.904213080719024,0.919939734458332,0.167934939418231,0.664473684210526
"BFC1081",13,8,0.722750463504633,0.745825575618607,0.0622600314476151,0.00328947368421053
"BFC1082",13,8,0.910761264087972,0.921260759675285,0.049433289306451,0.789473684210526
"BFC1083",13,8,1.1762383767438,1.17472900788847,0.0659143091386386,0
"BFC1084",13,8,1.16480619772916,1.14266037619336,0.0555112352889509,0
"BFC1085",13,8,1.18998200147618,1.17522301386467,0.054242685328665,0
"BFC1086",13,8,1.09366894495793,1.07886405900868,0.0453126998343492,0
"BFC1087",13,7,1.00416844139685,0.992487187722267,0.0299450429754542,0.111842105263158
"BFC1088",13,8,1.03074700824635,1.01496583961111,0.0499052750264317,0.0131578947368421
"BFC1089",13,8,0.897393344808361,0.90299992081371,0.0290807665084094,0.519736842105263
"BFC109",13,8,1.17365934283116,1.1825138003779,0.0577708098717369,0
"BFC1090",13,8,1.04503928573174,1.03929226279298,0.03976771847461,0
"BFC1091",13,7,1.03188871003402,1.03254309768745,0.0185217775457576,0.0131578947368421
"BFC1092",13,8,1.197137077714,1.19186252784261,0.0765784656804948,0
"BFC1093",13,8,1.08342258475517,1.0786926110983,0.124934805753271,0
"BFC1096",13,8,1.1699650840758,1.12920312359432,0.159809957632671,0
"BFC1097",13,7,1.06599932922914,1.0579163640481,0.0290159865225767,0
"BFC1098",13,7,1.23130775099592,1.21797966419492,0.0484727672450082,0
"BFC1099",13,8,1.08814734796212,1.09289932579312,0.0930222235421982,0
"BFC110",13,6,0.99394361441943,0.968629624259644,0.0572659508729312,0.203947368421053
"BFC1100",13,8,1.07888251737317,1.08460924346566,0.0226482512648793,0
"BFC1101",13,8,0.87123399210122,0.862426494038024,0.0355237384922482,0.263157894736842
"BFC1102",13,8,0.783483206987562,0.787098158411691,0.015240257133872,0.00657894736842105
"BFC1103",13,8,1.21121146455215,1.19448376316934,0.0602666077257272,0
"BFC1104",13,8,1.02614635926884,1.02453166992397,0.0175987815098265,0.0263157894736842
"BFC1105",13,8,0.892238887707806,0.877474138605365,0.0540208965325298,0.440789473684211
