hours,pos,x6144plate_1,x6144col_1,x6144row_1,orf_name,bg,average,fitness
17,111153,1,1,1,"BF_control",512.758467365719,NaN,NaN
17,130385,1,1,2,"BFC383",472.290165601214,NaN,NaN
17,110385,1,1,3,"BFC383",377.007364998412,NaN,NaN
17,131153,1,1,4,"BF_control",470.687897813403,NaN,NaN
17,111154,1,1,5,"BF_control",NaN,NaN,NaN
17,130386,1,1,6,"BFC384",470.687897813403,NaN,NaN
17,110386,1,1,7,"BFC384",476.16623694551,NaN,NaN
17,131154,1,1,8,"BF_control",NaN,NaN,NaN
17,111155,1,1,9,"BF_control",467.663347047979,NaN,NaN
17,130387,1,1,10,"BFC385",461.185161008001,NaN,NaN
17,110387,1,1,11,"BFC385",456.24179167159,NaN,NaN
17,131155,1,1,12,"BF_control",444.005342749615,NaN,NaN
17,111156,1,1,13,"BF_control",455.412357508051,NaN,NaN
17,130388,1,1,14,"BFC386",434.560288370893,NaN,NaN
17,110388,1,1,15,"BFC386",448.525980447353,NaN,NaN
17,131156,1,1,16,"BF_control",419.978428159473,NaN,NaN
17,111157,1,1,17,"BF_control",439.369422186745,NaN,NaN
17,130389,1,1,18,"BFC387",408.17868377665,NaN,NaN
17,110389,1,1,19,"BFC387",437.922061308898,NaN,NaN
17,131157,1,1,20,"BF_control",405.742136187367,NaN,NaN
17,111158,1,1,21,"BF_control",434.705852198275,NaN,NaN
17,130390,1,1,22,"BFC388",405.731009416264,NaN,NaN
17,110390,1,1,23,"BFC388",424.65484983531,NaN,NaN
17,131158,1,1,24,"BF_control",401.590897075282,NaN,NaN
17,111159,1,1,25,"BF_control",424.361514950684,NaN,NaN
17,130391,1,1,26,"BFC389",395.661586219979,NaN,NaN
17,110391,1,1,27,"BFC389",422.142099244568,NaN,NaN
17,131159,1,1,28,"BF_control",395.661586219979,NaN,NaN
17,111160,1,1,29,"BF_control",424.325773474436,NaN,NaN
17,130392,1,1,30,"BFC390",386.498626670599,NaN,NaN
17,110392,1,1,31,"BFC390",424.325773474437,NaN,NaN
17,131160,1,1,32,"BF_control",378.02062377705,NaN,NaN
17,111161,1,1,33,"BF_control",418.609184638355,NaN,NaN
17,130393,1,1,34,"BFC391",386.498626670599,NaN,NaN
17,110393,1,1,35,"BFC391",424.654849835309,NaN,NaN
17,131161,1,1,36,"BF_control",386.065475796598,NaN,NaN
17,111162,1,1,37,"BF_control",427.88217290566,NaN,NaN
17,130394,1,1,38,"BFC392",377.137068239131,NaN,NaN
17,110394,1,1,39,"BFC392",413.22470845684,NaN,NaN
17,131162,1,1,40,"BF_control",375.770172563739,NaN,NaN
17,111163,1,1,41,"BF_control",415.860222767714,NaN,NaN
17,130395,1,1,42,"BFC393",362.899798825968,NaN,NaN
17,110395,1,1,43,"BFC393",411.921160480636,NaN,NaN
17,131163,1,1,44,"BF_control",362.886866399288,NaN,NaN
17,111164,1,1,45,"BF_control",411.921160480636,NaN,NaN
17,130396,1,1,46,"BFC394",370.268424381017,NaN,NaN
17,110396,1,1,47,"BFC394",414.542465612277,NaN,NaN
17,131164,1,1,48,"BF_control",370.268424381017,NaN,NaN
17,111165,1,1,49,"BF_control",418.438900361658,NaN,NaN
17,130397,1,1,50,"BFC395",372.761338954371,NaN,NaN
