orf_name,hours,N,cs_mean,cs_median,cs_std,p
"BFC1000",0,3,0.076382586757101,0.0780911062906725,0.00979708128140583,0.00328947368421053
"BFC1001",0,8,0.131056708069373,0.125140837461993,0.0246239598923778,0.00328947368421053
"BFC1002",0,7,0.175951997510251,0.180974477958237,0.0112798555147096,0.00328947368421053
"BFC1003",0,8,0.22100463691021,0.220555616464065,0.0460930596980359,0.00328947368421053
"BFC1004",0,7,0.225898712353241,0.225352112676056,0.0229945868460876,0.00328947368421053
"BFC1005",0,7,0.23081157239173,0.235507246376812,0.0106003871280909,0.00328947368421053
"BFC1006",0,7,0.223824038436942,0.223076923076923,0.0157149765721984,0.00328947368421053
"BFC1007",0,6,0.222130654695324,0.221985337135207,0.00676159553537501,0.00328947368421053
"BFC1008",0,8,0.246810987583551,0.245957990936272,0.022950271825382,0.00328947368421053
"BFC1009",0,8,0.236147573630928,0.231571109456441,0.0294501245833992,0.00328947368421053
"BFC101",0,8,0.166829222341458,0.169183816256122,0.0215329952273102,0.00328947368421053
"BFC1010",0,8,0.232642341828698,0.236852356836774,0.0374461138302767,0.00328947368421053
"BFC1011",0,6,0.242820547855247,0.245303541470789,0.00548868372756813,0.00328947368421053
"BFC1012",0,8,0.269111175774881,0.268760599208592,0.0181307819247622,0.00328947368421053
"BFC1013",0,8,0.314558490775832,0.310208737609482,0.0521579411420196,0.00328947368421053
"BFC1016",0,4,0.09039282204665,0.0909757355540488,0.00247902441656977,0.00328947368421053
"BFC1017",0,6,0.109477647594145,0.113953488372093,0.0330141066397654,0.00328947368421053
"BFC1018",0,8,0.151117016391212,0.154240693739425,0.0325692953878885,0.00328947368421053
"BFC1019",0,6,0.198899352704308,0.201367449402813,0.0104847216972455,0.00328947368421053
"BFC102",0,8,0.153731743174394,0.159535873890477,0.0216934404633942,0.00328947368421053
"BFC1020",0,8,0.211028942168413,0.214311321832771,0.0296084276301392,0.00328947368421053
"BFC1021",0,8,0.225855621881508,0.227841094052887,0.0202462093926138,0.00328947368421053
"BFC1022",0,8,0.221862942617421,0.229524167378309,0.0300575910557462,0.00328947368421053
"BFC1023",0,8,0.215078576989882,0.219891375905201,0.013745127927192,0.00328947368421053
"BFC1024",0,8,0.238002941427365,0.240601439312641,0.0217764047291195,0.00328947368421053
"BFC1025",0,8,0.237300467528168,0.237726410212179,0.0171231038409366,0.00328947368421053
"BFC1026",0,6,0.215073752102735,0.21152159548267,0.0111295130853381,0.00328947368421053
"BFC1027",0,7,0.220013625254783,0.215500945179584,0.0194078476637462,0.00328947368421053
"BFC1028",0,8,0.252418407611055,0.254925452609159,0.0256818326934746,0.00328947368421053
"BFC1029",0,8,0.297028344216717,0.275132972234422,0.0629391113116663,0.00328947368421053
"BFC103",0,8,0.161171002949916,0.157001201923077,0.0190741864286758,0.00328947368421053
"BFC1032",0,2,0.0732758895599875,0.0732758895599875,0.00487967764249125,0.00328947368421053
"BFC1033",0,5,0.0942280035269811,0.084070796460177,0.0441638985586827,0.00328947368421053
"BFC1034",0,7,0.15658206451858,0.156378600823045,0.0177555554781086,0.00328947368421053
"BFC1035",0,8,0.168205704659318,0.158771432231148,0.0377949895265993,0.00328947368421053
"BFC1036",0,8,0.195278060927371,0.205446309339897,0.0412479142960957,0.00328947368421053
"BFC1037",0,8,0.205544198512355,0.2123713321482,0.0468453054928967,0.00328947368421053
"BFC1038",0,8,0.201871268689307,0.203525641025641,0.0336601334736948,0.00328947368421053
"BFC1039",0,7,0.21362215974943,0.221052631578947,0.0192763246869946,0.00328947368421053
"BFC104",0,8,0.1678726640632,0.172382984042673,0.0209185596267019,0.00328947368421053
"BFC1040",0,8,0.212529876618532,0.205927739424288,0.0237229942046862,0.00328947368421053
"BFC1041",0,7,0.228696434501019,0.227678571428571,0.0138233192310243,0.00328947368421053
"BFC1042",0,8,0.21841698829626,0.209948320413437,0.0501423726189525,0.00328947368421053
"BFC1043",0,8,0.220140987483842,0.226165501165501,0.0340756981753213,0.00328947368421053
"BFC1044",0,8,0.243948539296071,0.23673339378752,0.0380812800736061,0.00328947368421053
"BFC1045",0,8,0.293952993409611,0.2831543499589,0.0512737972200672,0.00328947368421053
"BFC1048",0,2,0.102678280159196,0.102678280159196,0.0300567670087451,0.00328947368421053
"BFC1049",0,3,0.0707717649084948,0.0718816067653277,0.0024266391231977,0.00328947368421053
"BFC105",0,8,0.176765496792513,0.176698676698677,0.0276879056767996,0.00328947368421053
"BFC1050",0,7,0.0986809955250998,0.0913604766633565,0.0224963597650679,0.00328947368421053
"BFC1051",0,8,0.143023153891091,0.134959233916691,0.0434188881404251,0.00328947368421053
"BFC1052",0,8,0.189963849081336,0.181889711447138,0.0470804279701144,0.00328947368421053
"BFC1053",0,8,0.179614543999706,0.176448067323097,0.0559747367935044,0.00328947368421053
"BFC1054",0,7,0.189108903410116,0.186226964112512,0.0174448616589366,0.00328947368421053
"BFC1055",0,5,0.197531036621801,0.196296296296296,0.00541593601339211,0.00328947368421053
"BFC1056",0,7,0.218650262489769,0.210752688172043,0.015501148974317,0.00328947368421053
"BFC1057",0,7,0.19817799658055,0.198540145985401,0.018211344922465,0.00328947368421053
"BFC1058",0,8,0.183066878959263,0.177474632429074,0.0205647858193554,0.00328947368421053
"BFC1059",0,8,0.222058243895206,0.227980050248623,0.0274319696721753,0.00328947368421053
"BFC106",0,7,0.175771353628916,0.171907756813417,0.04465606015317,0.00328947368421053
"BFC1060",0,8,0.221056587650168,0.233260032985157,0.0455412216400004,0.00328947368421053
"BFC1061",0,8,0.260508514430579,0.267248081408327,0.0366757430855898,0.00328947368421053
"BFC1064",0,1,0.0624349635796046,0.0624349635796046,0,0.00328947368421053
"BFC1065",0,3,0.0773764527487952,0.0731182795698925,0.0138224619983633,0.00328947368421053
"BFC1066",0,5,0.0881534116593867,0.0905511811023622,0.0252036210933229,0.00328947368421053
"BFC1067",0,3,0.164021829726838,0.164778578784758,0.00274716238211845,0.00328947368421053
"BFC1068",0,8,0.153850438946191,0.155044136191677,0.0440663456583677,0.00328947368421053
"BFC1069",0,8,0.139641207485847,0.135274298056156,0.031154409977331,0.00328947368421053
"BFC107",0,8,0.182779002306635,0.191882947869413,0.0494172916135434,0.00328947368421053
"BFC1070",0,8,0.158194539384176,0.15304881110077,0.02844769862917,0.00328947368421053
"BFC1071",0,8,0.163120557602291,0.159131106399278,0.0268544645214369,0.00328947368421053
"BFC1072",0,8,0.164933102590243,0.164819639646252,0.0264701921657675,0.00328947368421053
"BFC1073",0,6,0.161257535123417,0.165117823572471,0.0140691288077182,0.00328947368421053
"BFC1074",0,8,0.184474085611819,0.183286465017823,0.0351996137593088,0.00328947368421053
"BFC1075",0,8,0.186612413015082,0.192765103278582,0.0459524051725779,0.00328947368421053
"BFC1076",0,8,0.250324735822668,0.260086346465192,0.0375227243350367,0.00328947368421053
"BFC1077",0,8,0.245604120420693,0.252248468941382,0.0579433144708789,0.00328947368421053
