orf_name,hours,N,cs_mean,cs_median,cs_std,p
"BFC419",8,8,0.946739023864886,0.965353253592772,0.0588066109356703,0.125
"BFC42",8,8,0.940083125620417,0.955433461897349,0.0484422664135087,0.0657894736842105
"BFC420",8,8,0.946175449209117,0.944099493983093,0.0265911385067869,0.118421052631579
"BFC421",8,7,0.967281822918613,0.948794910612791,0.0403038989597357,0.414473684210526
"BFC422",8,8,0.965803593208558,0.964898421487715,0.0448723995692298,0.381578947368421
"BFC423",8,8,0.952574896264748,0.954828430195284,0.0740280497176335,0.190789473684211
"BFC424",8,8,0.992325832774307,1.00082107772074,0.0479648794675584,0.973684210526316
"BFC425",8,8,0.95220778664817,0.94304802614698,0.0835674531636847,0.184210526315789
"BFC426",8,7,0.941518607353742,0.947194961849974,0.0490925378812618,0.0855263157894737
"BFC427",8,8,0.966137755312853,0.983572064739874,0.072100845159971,0.401315789473684
"BFC428",8,8,0.966304045797124,0.971406002636887,0.0883450613784277,0.401315789473684
"BFC429",8,8,0.971723272138627,0.995253076922158,0.0829481210539238,0.486842105263158
"BFC43",8,8,0.891877542018566,0.903638258623927,0.0448948516635011,0.00657894736842105
"BFC430",8,7,0.992297154409602,0.990901543919686,0.0217500384317474,0.980263157894737
"BFC431",8,8,1.03308837631939,1.04673988752289,0.0910232816873418,0.171052631578947
"BFC432",8,7,1.00545162037605,1.00596606386955,0.0255738884198442,0.605263157894737
"BFC433",8,8,0.954043642660363,0.960495685961376,0.0947013988796365,0.203947368421053
"BFC434",8,6,0.992611823127179,1.0067752688004,0.042271696527832,0.967105263157895
"BFC435",8,8,0.94932343715744,0.949811185253769,0.0473195618507225,0.138157894736842
"BFC436",8,6,0.95152250402046,0.958031397018804,0.0317630347843981,0.171052631578947
"BFC437",8,6,0.998634821941936,1.01368472590026,0.0337558872233877,0.796052631578947
"BFC438",8,8,1.01265396774552,1.01768851234378,0.0814367952247718,0.407894736842105
"BFC439",8,7,0.979795667563369,0.979574612830265,0.0211116752381352,0.664473684210526
"BFC44",8,6,0.923149329303945,0.923416329740457,0.0266233779879374,0.0263157894736842
"BFC440",8,8,0.952577191752171,0.968712663041739,0.0565554821981983,0.190789473684211
"BFC441",8,8,0.955013505318611,0.948772433337936,0.0766788540607892,0.203947368421053
"BFC442",8,8,0.99698572588737,1.00191399833075,0.0766289909019859,0.875
"BFC443",8,8,0.968474220116222,0.974500996552331,0.049689073883542,0.434210526315789
"BFC444",8,8,0.918390869082374,0.933609493695694,0.0911904967007248,0.0197368421052632
"BFC445",8,8,0.965813421375874,0.999552552620941,0.0990205751428011,0.381578947368421
