orf_name,hours,N,cs_mean,cs_median,cs_std,p
"BFC1000",0,3,0.088501260965686,0.0925449871465296,0.0143242780187693,0.00657894736842105
"BFC1001",0,8,0.153519077497319,0.147916861475997,0.0278001669445139,0.00657894736842105
"BFC1002",0,6,0.208458559444258,0.21282191479338,0.0109632262055759,0.00657894736842105
"BFC1003",0,8,0.248706315547258,0.244194542211539,0.0503329530137174,0.00657894736842105
"BFC1004",0,7,0.257306424352714,0.255751998062485,0.0276952156941221,0.00657894736842105
"BFC1005",0,8,0.258447056777119,0.260577043871526,0.0177032644875211,0.00657894736842105
"BFC1006",0,8,0.257092833225889,0.252751744342897,0.0210674886952128,0.00657894736842105
"BFC1007",0,7,0.24297800395909,0.240887480190174,0.0111893172775984,0.00657894736842105
"BFC1008",0,8,0.274508334419799,0.272429863418235,0.0255177801607735,0.00657894736842105
"BFC1009",0,8,0.268076030723146,0.264806161113405,0.0333416650376187,0.00657894736842105
"BFC101",0,8,0.191994738885511,0.187317526484093,0.0257751084510307,0.00657894736842105
"BFC1010",0,8,0.267210089656763,0.276456552870326,0.0385810628734257,0.00657894736842105
"BFC1011",0,7,0.281629614749849,0.281233098972418,0.0126306116655424,0.00657894736842105
"BFC1012",0,8,0.317754576353058,0.319516118946513,0.0243293252419345,0.00657894736842105
"BFC1013",0,8,0.3753503212167,0.374151735401893,0.0657294356531763,0.00657894736842105
"BFC1016",0,5,0.102429688959722,0.103374012921752,0.0092570519303834,0.00657894736842105
"BFC1017",0,6,0.129239603845525,0.135375570144841,0.0393790817761508,0.00657894736842105
"BFC1018",0,8,0.174366012479999,0.184811897260625,0.0362689180249674,0.00657894736842105
"BFC1019",0,7,0.232431842001181,0.234234234234234,0.0203942459799008,0.00657894736842105
"BFC102",0,8,0.178205177861741,0.177791451188366,0.0227162342465752,0.00657894736842105
"BFC1020",0,8,0.242106074747615,0.244064948523501,0.0312514600434895,0.00657894736842105
"BFC1021",0,8,0.256085592158959,0.25609516891574,0.0197915195619052,0.00657894736842105
"BFC1022",0,8,0.2468771362755,0.251656371464076,0.0280699812770917,0.00657894736842105
"BFC1023",0,8,0.238638249492661,0.246288826933361,0.0174958729775419,0.00657894736842105
"BFC1024",0,6,0.263647935446436,0.263184963554927,0.00802769746249726,0.00657894736842105
"BFC1025",0,5,0.276611675397157,0.278145695364238,0.00434362939094205,0.00657894736842105
"BFC1026",0,8,0.252995362012275,0.250289280758828,0.0281155477895069,0.00657894736842105
"BFC1027",0,7,0.267163093320879,0.259778597785978,0.0195235751351587,0.00657894736842105
"BFC1028",0,8,0.302927582339145,0.308675925506889,0.0310050156222382,0.00657894736842105
"BFC1029",0,8,0.35453056864432,0.323461659378662,0.0680749976164601,0.00657894736842105
"BFC103",0,8,0.186414284917233,0.177512620027837,0.0237734268126248,0.00657894736842105
"BFC1032",0,3,0.101988072759053,0.095389507154213,0.023103677077176,0.00657894736842105
