orf_name,hours,N,cs_mean,cs_median,cs_std,p
"BFC1",0,2,NaN,NaN,NaN,0.00328947368421053
"BFC10",0,2,NaN,NaN,NaN,0.00328947368421053
"BFC1000",0,2,0.0649819494584837,0.0649819494584837,0,0.00328947368421053
"BFC1001",0,2,0.10779464438001,0.10779464438001,0.033286964285773,0.00328947368421053
"BFC1002",0,2,0.114518194018109,0.114518194018109,0.030520695909488,0.00328947368421053
"BFC1003",0,2,0.174290677475391,0.174290677475391,0.0106454987323974,0.00328947368421053
"BFC1004",0,2,0.201574620040741,0.201574620040741,0.0172658273699398,0.00328947368421053
"BFC1005",0,2,0.191255875448887,0.191255875448887,0.0304603744707172,0.00328947368421053
"BFC1006",0,2,0.192710918618303,0.192710918618303,0.00404213083985463,0.00328947368421053
"BFC1007",0,2,0.190893512022059,0.190893512022059,0.00128177103748509,0.00328947368421053
"BFC1008",0,2,0.217001719008945,0.217001719008945,0.0441591456572768,0.00328947368421053
"BFC1009",0,2,0.202912344151518,0.202912344151518,0.010767781953921,0.00328947368421053
"BFC101",0,2,0.15389498428257,0.15389498428257,0.0188054266955246,0.00328947368421053
"BFC1010",0,2,0.214096857062892,0.214096857062892,0.0247480352774476,0.00328947368421053
"BFC1011",0,2,0.186511058658974,0.186511058658974,0.02552977538509,0.00328947368421053
"BFC1012",0,2,0.224552138345242,0.224552138345242,0.0303872128189311,0.00328947368421053
"BFC1013",0,2,0.27554850906872,0.27554850906872,0.0623880355804087,0.00328947368421053
"BFC1014",0,2,NaN,NaN,NaN,0.00328947368421053
"BFC1015",0,2,NaN,NaN,NaN,0.00328947368421053
"BFC1016",0,2,0.0641705618403013,0.0641705618403013,0.00773624626752413,0.00328947368421053
"BFC1017",0,2,0.11142006400636,0.11142006400636,0.029513057234409,0.00328947368421053
"BFC1018",0,2,0.145465278141898,0.145465278141898,0.0101492457975516,0.00328947368421053
"BFC1019",0,2,0.143373625984407,0.143373625984407,0.0442921740335111,0.00328947368421053
"BFC102",0,2,0.124796585790927,0.124796585790927,0.0347246896975304,0.00328947368421053
"BFC1020",0,2,0.192558261623596,0.192558261623596,0.0167560686216163,0.00328947368421053
"BFC1021",0,2,0.184262554369316,0.184262554369316,0.00917085900471282,0.00328947368421053
"BFC1022",0,2,0.177641055473705,0.177641055473705,0.0127929958983158,0.00328947368421053
"BFC1023",0,2,0.181120195241001,0.181120195241001,0.0134121632785402,0.00328947368421053
"BFC1024",0,2,0.219697940698966,0.219697940698966,0.0253012872444558,0.00328947368421053
"BFC1025",0,2,0.183378020830568,0.183378020830568,0.00158932740822589,0.00328947368421053
"BFC1026",0,2,0.193478417395687,0.193478417395687,0.0278876580908616,0.00328947368421053
"BFC1027",0,2,0.178202792956891,0.178202792956891,0.00987459378706167,0.00328947368421053
"BFC1028",0,2,0.209743300519552,0.209743300519552,0.0274687878321887,0.00328947368421053
"BFC1029",0,2,0.321819365699493,0.321819365699493,0.000673787966255212,0.00328947368421053
"BFC103",0,2,0.143126144866342,0.143126144866342,0.0153697866282313,0.00328947368421053
"BFC1030",0,2,NaN,NaN,NaN,0.00328947368421053
